Index,Sort order,GeneID,gene_type,locus,strand,sex-linked,avg mIFOR,avg mICRA,log2(avg),log2(FC),abs(log2FC),pvalue,padj,significant,Num_over_min_min nCount,Num_over_min_log2(FC),DIFF_EXP
5581,0,LOC102032019,mRNA,NW_005054402.1:315856-316851,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5583,0,LOC102032024,mRNA,NW_005054459.1:341243-347808,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5584,0,LOC102032030,mRNA,NW_005054605.1:1170-4963,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5585,0,LOC102032041,mRNA,NW_005054300.1:8434839-8436165,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5589,0,LOC102032067,lnc_RNA,NW_005054363.1:180999-183129,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5590,0,LOC102032078,mRNA,NW_005054446.1:1073309-1078171,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5593,0,LOC102032104,mRNA,NW_005054323.1:3173396-3189980,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5597,0,LOC102032130,mRNA,NW_005054437.1:791333-802944,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5604,0,LOC102032185,mRNA,NW_005054459.1:352479-363134,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5606,0,LOC102032233,mRNA,NW_005054421.1:1679201-1687844,-,-,0,0,-3.321928095,0,0,0.733058657,NA,no,0,0,0
5607,0,LOC102032238,mRNA,NW_005054446.1:1084895-1090958,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5609,0,LOC102032251,mRNA,NW_005054914.1:28879-34814,-,-,0,0,-3.321928095,0,0,0.98112046,NA,no,0,0,0
5610,0,LOC102032254,mRNA,NW_005054299.1:980970-991454,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5618,0,LOC102032313,mRNA,NW_005058504.1:89-1787,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5624,0,LOC102032377,mRNA,NW_005054319.1:4018691-4025135,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5631,0,LOC102032415,mRNA,NW_005054915.1:8-11367,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5634,0,LOC102032420,mRNA,NW_005054299.1:995014-1001263,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5638,0,LOC102032434,mRNA,NW_005054323.1:3421407-3421964,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5642,0,LOC102032453,mRNA,NW_005054381.1:8153-10562,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5643,0,LOC102032457,mRNA,NW_005054398.1:1765226-1770420,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5647,0,LOC102032509,mRNA,NW_005054365.1:1720587-1736880,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5648,0,LOC102032510,mRNA,NW_005054370.1:2591600-2593260,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5652,0,LOC102032543,mRNA,NW_005054319.1:4029361-4031675,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5661,0,LOC102032617,mRNA,NW_005054381.1:20864-28170,+,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
5662,0,LOC102032638,mRNA,NW_005054584.1:413239-415735,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5666,0,LOC102032664,mRNA,NW_005054322.1:6623970-6665326,-,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
5674,0,LOC102032710,mRNA,NW_005054319.1:4038699-4042249,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5676,0,LOC102032749,mRNA,NW_005054735.1:83928-111785,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5682,0,LOC102032763,mRNA,NW_005054309.1:10894504-10900310,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5684,0,LOC102032779,mRNA,NW_005054345.1:3997508-4006810,-,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
5685,0,LOC102032780,mRNA,NW_005054347.1:3906432-3917592,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5691,0,LOC102032813,mRNA,NW_005058662.1:992-1796,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5693,0,LOC102032823,lnc_RNA,NW_005054306.1:352993-355453,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5695,0,LOC102032839,mRNA,NW_005054361.1:3114351-3128311,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5697,0,LOC102032853,mRNA,NW_005054495.1:885235-901662,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5698,0,LOC102032860,pseudogene,NW_005054610.1:262548-268085,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5701,0,LOC102032875,lnc_RNA,NW_005054313.1:8940824-8947160,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5704,0,LOC102032890,mRNA,NW_005054356.1:31138-37333,-,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
5705,0,LOC102032898,mRNA,NW_005054405.1:393222-394273,+,-,0,0,-3.321928095,0,0,0.98778619,NA,no,0,0,0
5711,0,LOC102032920,mRNA,NW_005055874.1:4202-5761,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5725,0,LOC102033019,mRNA,NW_005054495.1:904875-916027,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5730,0,LOC102033026,mRNA,NW_005054610.1:237971-251258,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5732,0,LOC102033029,lnc_RNA,NW_005054717.1:62526-62896,+,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
5734,0,LOC102033041,mRNA,NW_005054314.1:8434675-8437446,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5737,0,LOC102033055,mRNA,NW_005054356.1:36383-36688,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5738,0,LOC102033056,lnc_RNA,NW_005054357.1:336671-389512,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5739,0,LOC102033081,pseudogene,NW_005054919.1:11432-17947,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5742,0,LOC102033101,mRNA,NW_005054319.1:3134269-3138120,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5744,0,LOC102033118,mRNA,NW_005054370.1:759067-763624,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5753,0,LOC102033200,mRNA,NW_005054314.1:8468813-8547488,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5754,0,LOC102033201,mRNA,NW_005054315.1:5442147-5517147,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5767,0,LOC102033284,mRNA,NW_005054377.1:794474-803645,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5769,0,LOC102033294,pseudogene,NW_005054459.1:51695-53224,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5771,0,LOC102033313,mRNA,NW_005054301.1:19013988-19023801,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5772,0,LOC102033358,mRNA,NW_005054610.1:304625-309942,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5776,0,LOC102033371,mRNA,NW_005054314.1:8549244-8617557,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5777,0,LOC102033380,mRNA,NW_005054342.1:2671024-2687983,+,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
5779,0,LOC102033391,mRNA,NW_005054405.1:2440407-2453745,+,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
5780,0,LOC102033394,mRNA,NW_005054421.1:2119217-2166425,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5784,0,LOC102033420,mRNA,NW_005054305.1:10858495-10868164,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5786,0,LOC102033427,lnc_RNA,NW_005054313.1:2100979-2104672,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5789,0,LOC102033449,mRNA,NW_005054377.1:864655-869267,-,-,0,0,-3.321928095,0,0,0.75738155,NA,no,0,0,0
5805,0,LOC102033526,mRNA,NW_005054610.1:314799-321131,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5806,0,LOC102033535,mRNA,NW_005054302.1:10226764-10234823,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5807,0,LOC102033540,mRNA,NW_005054314.1:8662595-8741461,+,-,0,0,-3.321928095,0,0,0.756326854,NA,no,0,0,0
5810,0,LOC102033556,mRNA,NW_005054372.1:138565-147543,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5817,0,LOC102033620,mRNA,NW_005054381.1:2787967-2794907,-,-,0,0,-3.321928095,0,0,0.695685396,NA,no,0,0,0
5818,0,LOC102033629,mRNA,NW_005054459.1:92474-93410,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5820,0,LOC102033636,mRNA,NW_005054550.1:429185-430310,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5823,0,LOC102033649,mRNA,NW_005054299.1:11628499-11636889,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5831,0,LOC102033713,mRNA,NW_005054314.1:8917664-8919289,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5836,0,LOC102033761,mRNA,NW_005054306.1:1311056-1488166,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5838,0,LOC102033769,mRNA,NW_005054320.1:2649704-2655652,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5839,0,LOC102033777,mRNA,NW_005054337.1:1769366-1770752,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5840,0,LOC102033800,lnc_RNA,NW_005054465.1:699753-756134,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5841,0,LOC102033802,mRNA,NW_005054475.1:213685-218863,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5843,0,LOC102033816,mRNA,NW_005060188.1:4-1376,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5846,0,LOC102033869,mRNA,NW_005054610.1:368808-375920,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5848,0,LOC102033883,mRNA,NW_005054315.1:7112429-7145772,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5857,0,LOC102033949,lnc_RNA,NW_005054361.1:3935542-3940225,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5859,0,LOC102033957,mRNA,NW_005054386.1:1759267-1773049,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5860,0,LOC102033964,pseudogene,NW_005054459.1:130954-131884,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5861,0,LOC102033965,mRNA,NW_005054465.1:1060267-1075412,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5867,0,LOC102033982,mRNA,NW_005060320.1:146-1208,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5868,0,LOC102033992,lnc_RNA,NW_005054309.1:4724224-4754750,-,-,0,0,-3.321928095,0,0,0.755256233,NA,no,0,0,0
5874,0,LOC102034045,mRNA,NW_005054302.1:10209114-10219894,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5879,0,LOC102034082,mRNA,NW_005054641.1:214522-216029,+,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
5884,0,LOC102034124,mRNA,NW_005054377.1:2031838-2035170,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5885,0,LOC102034125,mRNA,NW_005054381.1:3058102-3064275,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5888,0,LOC102034143,mRNA,NW_005054578.1:344935-345979,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5893,0,LOC102034154,mRNA,NW_005054300.1:9152914-9161896,-,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
5898,0,LOC102034191,mRNA,NW_005054449.1:1030989-1032754,+,-,0,0,-3.321928095,0,0,0.830940263,NA,no,0,0,0
5905,0,LOC102034226,mRNA,NW_005054339.1:3014023-3015252,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5914,0,LOC102034261,mRNA,NW_005055975.1:310-4554,+,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
5931,0,LOC102034365,mRNA,NW_005054500.1:624177-637793,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5939,0,LOC102034420,mRNA,NW_005054430.1:1851839-1856351,+,-,0,0,-3.321928095,0,0,0.868025217,NA,no,0,0,0
5945,0,LOC102034447,mRNA,NW_005054320.1:5106126-5133980,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5950,0,LOC102034480,mRNA,NW_005054495.1:866983-878637,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5953,0,LOC102034493,mRNA,NW_005061213.1:25-1192,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5968,0,LOC102034591,mRNA,NW_005054430.1:1856387-1859172,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5971,0,LOC102034602,mRNA,NW_005054799.1:1803-36800,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5988,0,LOC102034751,mRNA,NW_005054430.1:1860962-1863879,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5994,0,LOC102034803,mRNA,NW_005054444.1:779973-809263,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5998,0,LOC102034820,mRNA,NW_005061664.1:31-867,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6010,0,LOC102034927,mRNA,NW_005056004.1:847-4870,+,-,0,0,-3.321928095,0,0,0.830940263,NA,no,0,0,0
6029,0,LOC102035037,lnc_RNA,NW_005054297.1:4252824-4306700,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6030,0,LOC102035043,mRNA,NW_005054300.1:10489273-10493898,-,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
6051,0,LOC102035212,mRNA,NW_005054300.1:10494133-10496485,-,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
6063,0,LOC102035269,mRNA,NW_005054301.1:18033714-18035432,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6065,0,LOC102035277,mRNA,NW_005054312.1:573603-605400,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6067,0,LOC102035298,pseudogene,NW_005054401.1:1470880-1473709,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6069,0,LOC102035306,mRNA,NW_005054535.1:18392-90226,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6070,0,LOC102035332,mRNA,NW_005054316.1:3571194-3584828,-,-,0,0,-3.321928095,0,0,0.868025217,NA,no,0,0,0
6073,0,LOC102035348,mRNA,NW_005054383.1:3244898-3259938,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6074,0,LOC102035356,mRNA,NW_005054438.1:1258601-1262073,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6076,0,LOC102035382,mRNA,NW_005054313.1:10151573-10155602,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6077,0,LOC102035384,mRNA,NW_005054317.1:2020672-2027674,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6079,0,LOC102035394,mRNA,NW_005054349.1:4702207-4717245,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6086,0,LOC102035444,mRNA,NW_005054312.1:609485-625744,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6088,0,LOC102035485,mRNA,NW_005054765.1:25216-27164,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6091,0,LOC102035525,mRNA,NW_005054397.1:719204-724435,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6104,0,LOC102035617,mRNA,NW_005054312.1:636026-668645,+,-,0,0,-3.321928095,0,0,0.597414586,NA,no,0,0,0
6112,0,LOC102035696,pseudogene,NW_005054383.1:164224-169242,+,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
6115,0,LOC102035711,pseudogene,NW_005054481.1:1277377-1280189,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6118,0,LOC102035732,lnc_RNA,NW_005054308.1:1049874-1051685,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6119,0,LOC102035757,mRNA,NW_005054447.1:1409820-1425477,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6120,0,LOC102035765,mRNA,NW_005054599.1:72781-359380,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6132,0,LOC102035848,mRNA,NW_005054319.1:4677447-4686000,-,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
6134,0,LOC102035854,mRNA,NW_005054330.1:56259-70148,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6138,0,LOC102035885,mRNA,NW_005054478.1:609683-611071,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6140,0,LOC102035895,mRNA,NW_005054641.1:198340-199034,+,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
6142,0,LOC102035898,mRNA,NW_005054941.1:1018-32771,-,-,0,0,-3.321928095,0,0,0.868025217,NA,no,0,0,0
6145,0,LOC102035912,mRNA,NW_005054318.1:1370563-1381521,-,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
6147,0,LOC102035928,mRNA,NW_005054389.1:2530318-2538033,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6150,0,LOC102035938,mRNA,NW_005054465.1:250682-261900,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6151,0,LOC102035940,mRNA,NW_005054506.1:160368-167019,-,-,0,0,-3.321928095,0,0,0.868025217,NA,no,0,0,0
6154,0,LOC102035954,mRNA,NW_005054301.1:18798480-18804906,+,-,0,0,-3.321928095,0,0,0.782254795,NA,no,0,0,0
6155,0,LOC102035955,lnc_RNA,NW_005054304.1:14178345-14207636,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6164,0,LOC102036003,mRNA,NW_005063113.1:543-945,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6167,0,LOC102036022,mRNA,NW_005054319.1:4686481-4694339,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6174,0,LOC102036063,mRNA,NW_005054641.1:222341-223424,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6177,0,LOC102036091,mRNA,NW_005054363.1:2222172-2264618,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6179,0,LOC102036103,mRNA,NW_005054447.1:1451034-1454949,+,-,0,0,-3.321928095,0,0,0.98112046,NA,no,0,0,0
6180,0,LOC102036107,mRNA,NW_005054465.1:584296-591991,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6182,0,LOC102036115,mRNA,NW_005056130.1:548-3494,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6183,0,LOC102036116,mRNA,NW_005054297.1:6804461-7073859,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6187,0,LOC102036123,mRNA,NW_005054307.1:8048103-8051704,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6191,0,LOC102036153,mRNA,NW_005054475.1:714554-718179,+,-,0,0,-3.321928095,0,0,0.830940263,NA,no,0,0,0
6193,0,LOC102036168,mRNA,NW_005054721.1:23450-32087,-,+,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6196,0,LOC102036171,mRNA,NW_005063494.1:247-810,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6201,0,LOC102036204,mRNA,NW_005054383.1:647647-647948,-,-,0,0,-3.321928095,0,0,0.98112046,NA,no,0,0,0
6202,0,LOC102036211,mRNA,NW_005054423.1:37148-41228,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6203,0,LOC102036218,mRNA,NW_005054512.1:564769-569165,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6207,0,LOC102036227,mRNA,NW_005055096.1:4623-23535,+,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
6212,0,LOC102036257,mRNA,NW_005054363.1:2270071-2273778,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6214,0,LOC102036265,mRNA,NW_005054420.1:2102586-2104055,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6216,0,LOC102036273,mRNA,NW_005054465.1:593038-598459,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6220,0,LOC102036296,mRNA,NW_005054319.1:4406031-4416354,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6227,0,LOC102036340,mRNA,NW_005054862.1:12418-16633,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6229,0,LOC102036343,mRNA,NW_005054297.1:19082639-19083911,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6232,0,LOC102036355,mRNA,NW_005054319.1:4698220-4706515,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6237,0,LOC102036402,mRNA,NW_005054300.1:11557440-11561021,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6238,0,LOC102036405,mRNA,NW_005054302.1:15332996-15334641,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6239,0,LOC102036409,lnc_RNA,NW_005054305.1:14292868-14300438,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6246,0,LOC102036462,mRNA,NW_005054312.1:1099451-1112024,-,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
6252,0,LOC102036511,mRNA,NW_005054862.1:22244-23814,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6253,0,LOC102036512,pseudogene,NW_005063867.1:62-874,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6261,0,LOC102036584,mRNA,NW_005054318.1:1720406-1733283,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6265,0,LOC102036598,mRNA,NW_005054392.1:1313402-1335987,-,-,0,0,-3.321928095,0,0,0.830940263,NA,no,0,0,0
6268,0,LOC102036610,mRNA,NW_005054471.1:613407-615622,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6275,0,LOC102036652,mRNA,NW_005054368.1:3090383-3095662,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6278,0,LOC102036680,mRNA,NW_005054862.1:25774-29301,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6282,0,LOC102036733,mRNA,NW_005054641.1:287183-298160,-,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
6287,0,LOC102036738,pseudogene,NW_005055326.1:3911-4934,-,-,0,0,-3.321928095,0,0,0.794640069,NA,no,0,0,0
6289,0,LOC102036740,lnc_RNA,NW_005054300.1:10156124-10159243,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6296,0,LOC102036783,mRNA,NW_005054768.1:60478-83753,+,-,0,0,-3.321928095,0,0,0.830940263,NA,no,0,0,0
6297,0,LOC102036784,mRNA,NW_005056170.1:825-3865,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6304,0,LOC102036848,mRNA,NW_005054862.1:35280-36023,-,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
6312,0,LOC102036892,mRNA,NW_005054397.1:1464907-1469766,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6317,0,LOC102036908,mRNA,NW_005054641.1:314556-314930,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6319,0,LOC102036911,mRNA,NW_005054807.1:7766-8153,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6322,0,LOC102036930,mRNA,NW_005054318.1:2806541-2818663,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6323,0,LOC102036935,mRNA,NW_005054341.1:590064-596236,-,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
6334,0,LOC102037017,mRNA,NW_005054654.1:275702-293233,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6341,0,LOC102037062,mRNA,NW_005054397.1:1439743-1443658,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6342,0,LOC102037078,mRNA,NW_005054642.1:729-5658,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6345,0,LOC102037081,mRNA,NW_005054807.1:21120-21464,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6358,0,LOC102037183,mRNA,NW_005054862.1:11444-12364,+,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
6360,0,LOC102037192,lnc_RNA,NW_005054304.1:15254277-15339812,-,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
6366,0,LOC102037234,mRNA,NW_005054518.1:47531-47854,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6371,0,LOC102037243,mRNA,NW_005054807.1:31450-31811,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6372,0,LOC102037245,mRNA,NW_005055104.1:8057-19952,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6383,0,LOC102037344,mRNA,NW_005054586.1:558730-570675,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6388,0,LOC102037395,mRNA,NW_005054414.1:7175-122173,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6390,0,LOC102037404,mRNA,NW_005054518.1:52671-53463,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6392,0,LOC102037413,mRNA,NW_005054807.1:34722-35072,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6398,0,LOC102037465,mRNA,NW_005056217.1:167-3972,+,-,0,0,-3.321928095,0,0,0.868025217,NA,no,0,0,0
6401,0,LOC102037512,mRNA,NW_005054587.1:22643-27087,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6406,0,LOC102037521,mRNA,NW_005065086.1:5-753,+,-,0,0,-3.321928095,0,0,0.756327007,NA,no,0,0,0
6408,0,LOC102037548,mRNA,NW_005054346.1:2944583-2978721,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6411,0,LOC102037583,mRNA,NW_005054807.1:37538-38183,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6415,0,LOC102037590,mRNA,NW_005054300.1:10460353-10467349,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6417,0,LOC102037607,mRNA,NW_005054335.1:3237879-3274952,+,-,0,0,-3.321928095,0,0,0.818303458,NA,no,0,0,0
6422,0,LOC102037635,mRNA,NW_005054665.1:30002-34941,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6432,0,LOC102037688,mRNA,NW_005054587.1:40658-45153,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6438,0,LOC102037739,lnc_RNA,NW_005054423.1:1672684-1683552,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6439,0,LOC102037749,mRNA,NW_005054559.1:69787-70958,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6440,0,LOC102037754,mRNA,NW_005054807.1:59924-61606,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
