Index,Sort order,GeneID,gene_type,locus,strand,sex-linked,avg ICRA,avg IFOR,log2(avg),log2(FC),abs(log2FC),pvalue,padj,significant,Num_over_min_min nCount,Num_over_min_log2(FC),DIFF_EXP
8105,0.00001224,LOC115947927,mRNA,NW_005054331.1:6607900-6608295,+,-,1,0,-1,1.019,1.019,0.475687169,NA,no,0,1,0
8801,0.00001223,LOC115948812,mRNA,NW_005054533.1:25784-30724,-,-,0,0,-3.321928095,0,0,0.718255006,NA,no,0,0,0
6306,0.00001221,LOC102036859,mRNA,NW_005054306.1:6565937-6568668,+,-,1,1,0,0.252,0.252,0.856060687,NA,no,0,0,0
7922,0.0000122,LOC115947693,snoRNA,NW_005054309.1:2826074-2826214,-,-,0,1,-1,-1.22,1.22,0.509029541,NA,no,0,1,0
13067,0.0000122,SFMBT2,mRNA,NW_005054573.1:71181-182460,+,-,1,0,-1,1.22,1.22,0.651351263,NA,no,0,1,0
11484,0.00001218,PKP1,mRNA,NW_005054425.1:548375-595424,+,-,1,0,-1,1.218,1.218,0.517630278,NA,no,0,1,0
5094,0.00001215,KCNS1,mRNA,NW_005054337.1:4277717-4291210,-,-,1,1,0,-0.798,0.798,0.62615852,NA,no,0,0,0
9331,0.00001215,LOC115949470,mRNA,NW_005078165.1:5-232,+,-,1,1,0,0.308,0.308,0.858578155,NA,no,0,0,0
10265,0.00001208,MUSK,mRNA,NW_005054385.1:1301143-1358325,-,-,1,0,-1,1.053,1.053,0.584179725,NA,no,0,1,0
13249,0.00001205,SLC17A6,mRNA,NW_005054442.1:1289084-1319167,+,-,0,0,-3.321928095,0,0,0.829907084,NA,no,0,0,0
2136,0.00001198,CPLX2,mRNA,NW_005054308.1:8996537-9006744,+,-,0,0,-3.321928095,0,0,0.610233395,NA,no,0,0,0
6729,0.00001195,LOC102039564,mRNA,NW_005054665.1:1222-4589,+,-,0,0,-3.321928095,0,0,0.583477066,NA,no,0,0,0
9046,0.00001193,LOC115949161,mRNA,NW_005054856.1:25987-34250,+,-,0,1,-1,-1.193,1.193,0.665230279,NA,no,0,1,0
12454,0.00001187,RHNO1,mRNA,NW_005054444.1:1515885-1520356,+,-,1,1,0,0.34,0.34,0.823607828,NA,no,0,0,0
13094,0.00001187,SGO2,mRNA,NW_005054298.1:25301952-25306143,-,-,0,1,-1,-1.187,1.187,0.395598104,NA,no,0,1,0
755,0.00001184,ASB11,mRNA,NW_005054403.1:2291259-2304544,+,-,0,1,-1,-0.941,0.941,0.598417439,NA,no,0,0,0
11519,0.00001183,PLCH2,mRNA,NW_005054449.1:908636-975561,+,-,1,1,0,0.931,0.931,0.438650222,NA,no,0,0,0
5331,0.00001173,LAMC2,mRNA,NW_005054357.1:3566627-3580821,+,-,1,1,0,-0.95,0.95,0.500815249,NA,no,0,0,0
14934,0.00001173,TRNAG-GCC,tRNA,NW_005054343.1:3054089-3054159,+,-,0,0,-3.321928095,0,0,0.849822443,NA,no,0,0,0
10584,0.00001171,NGEF,mRNA,NW_005054609.1:307517-344576,+,-,0,0,-3.321928095,0,0,0.801131118,NA,no,0,0,0
1901,0.00001168,CLDN2,mRNA,NW_005054314.1:8349889-8350606,-,-,1,0,-1,1.168,1.168,0.563646788,NA,no,0,1,0
6153,0.00001168,LOC102035948,mRNA,NW_005056124.1:47-4234,-,-,1,1,0,0.405,0.405,0.757854761,NA,no,0,0,0
9572,0.00001165,LYPD1,mRNA,NW_005054298.1:5715438-5730957,+,-,1,0,-1,1.165,1.165,0.481873849,NA,no,0,1,0
14506,0.00001163,TMEM130,mRNA,NW_005054319.1:3704565-3712360,+,-,0,0,-3.321928095,0,0,0.792504437,NA,no,0,0,0
9811,0.00001157,MECOM,mRNA,NW_005054309.1:8405025-8585345,+,-,1,0,-1,0.918,0.918,0.475014133,NA,no,0,0,0
7027,0.00001138,LOC102041309,mRNA,NW_005054457.1:264903-348015,+,-,0,1,-1,-0.405,0.405,0.837151925,NA,no,0,0,0
1729,0.00001137,CFAP206,mRNA,NW_005054328.1:6039714-6054708,+,-,0,0,-3.321928095,0,0,0.493679737,NA,no,0,0,0
1223,0.00001136,CA8,mRNA,NW_005054346.1:5210126-5262205,+,-,0,0,-3.321928095,0,0,0.663222808,NA,no,0,0,0
7408,0.00001136,LOC102044030,mRNA,NW_005054434.1:1075930-1079463,-,-,1,0,-1,0.931,0.931,0.641726481,NA,no,0,0,0
7850,0.00001131,LOC106632197,mRNA,NW_005059641.1:9-1505,-,-,0,1,-1,-1.06,1.06,0.426548201,NA,no,0,1,0
15594,0.00001131,WDR31,mRNA,NW_005054358.1:1320350-1328454,+,-,0,1,-1,-0.881,0.881,0.546199087,NA,no,0,0,0
2329,0.00001121,CUNH11orf94,mRNA,NW_005054312.1:2245646-2246777,-,-,1,0,-1,0.85,0.85,0.579714083,NA,no,0,0,0
4045,0.00001121,GLP2R,mRNA,NW_005054614.1:190621-211776,-,-,0,0,-3.321928095,0,0,0.679043219,NA,no,0,0,0
7038,0.00001119,LOC102041374,mRNA,NW_005054298.1:17695508-17730447,+,-,0,1,-1,-0.902,0.902,0.769438884,NA,no,0,0,0
13414,0.00001112,SLC44A3,mRNA,NW_005054336.1:3611432-3646412,+,-,1,0,-1,1.058,1.058,0.496758965,NA,no,0,1,0
9441,0.00001111,LRATD1,mRNA,NW_005054318.1:4511182-4519163,-,-,0,0,-3.321928095,0,0,0.893283787,NA,no,0,0,0
6027,0.00001108,LOC102035029,mRNA,NW_005054500.1:837949-838602,+,-,0,1,-1,-1.108,1.108,0.477203676,NA,no,0,1,0
4006,0.00001104,GJA1,mRNA,NW_005054306.1:8554780-8564170,+,-,0,1,-1,-0.717,0.717,0.663196371,NA,no,0,0,0
6865,0.00001101,LOC102040313,mRNA,NW_005054315.1:7167835-7201353,-,-,1,0,-1,1.101,1.101,0.664433918,NA,no,0,1,0
11171,0.000011,PCP4,mRNA,NW_005054656.1:165634-201190,-,-,0,0,-3.321928095,0,0,0.961435878,NA,no,0,0,0
11883,0.00001093,PROX2,mRNA,NW_005054301.1:6194629-6201374,+,-,1,1,0,-0.455,0.455,0.780184601,NA,no,0,0,0
9504,0.00001082,LRRC66,mRNA,NW_005054297.1:12856675-12864763,-,-,1,1,0,-0.565,0.565,0.673498808,NA,no,0,0,0
4767,0.00001081,IL13RA2,mRNA,NW_005054314.1:7166419-7188126,+,-,1,0,-1,0.208,0.208,0.92578424,NA,no,0,0,0
13749,0.00001075,SPEG,mRNA,NW_005054298.1:14254560-14292094,+,-,0,1,-1,-1.075,1.075,0.541830998,NA,no,0,1,0
8754,0.00001074,LOC115948753,mRNA,NW_005054507.1:57-10753,+,-,0,0,-3.321928095,0,0,0.768960502,NA,no,0,0,0
9845,0.00001074,MEGF6,mRNA,NW_005054449.1:1561379-1611988,-,-,0,0,-3.321928095,0,0,0.671386754,NA,no,0,0,0
1973,0.00001068,CNGA1,mRNA,NW_005054297.1:12386138-12390647,-,-,0,1,-1,-0.724,0.724,0.783166097,NA,no,0,0,0
5349,0.00001062,LARGE1,mRNA,NW_005054334.1:1303281-1570123,-,-,28,19,4.554588852,0.551,0.551,NA,NA,no,2,0,0
14264,0.00001062,TDRD12,mRNA,NW_005054408.1:95486-116336,-,-,1,0,-1,1.062,1.062,0.440397967,NA,no,0,1,0
15543,0.00001059,VTN,mRNA,NW_005054387.1:2431537-2436973,-,-,0,1,-1,-0.26,0.26,0.871516687,NA,no,0,0,0
10626,0.00001058,NKD1,mRNA,NW_005054415.1:1186965-1228932,+,-,1,0,-1,1.058,1.058,0.514637136,NA,no,0,1,0
15174,0.00001056,TUBA8,mRNA,NW_005054384.1:858256-862192,+,-,1,0,-1,0.632,0.632,0.643123381,NA,no,0,0,0
15764,0.00001056,ZBBX,mRNA,NW_005054309.1:9029067-9042435,+,-,1,0,-1,0.851,0.851,0.705806938,NA,no,0,0,0
8399,0.0000105,LOC115948313,mRNA,NW_005054373.1:3382189-3465228,+,-,0,1,-1,-0.838,0.838,0.67879078,NA,no,0,0,0
10356,0.00001043,MYT1L,mRNA,NW_005054406.1:1557577-1868024,+,-,1,0,-1,1.043,1.043,0.66448627,NA,no,0,1,0
8491,0.00001041,LOC115948425,lnc_RNA,NW_005054396.1:957611-981363,-,-,1,0,-1,1.041,1.041,0.561342439,NA,no,0,1,0
7047,0.00001027,LOC102041445,mRNA,NW_005054325.1:6995726-6999397,-,-,0,0,-3.321928095,0,0,0.916122376,NA,no,0,0,0
8384,0.00001018,LOC115948297,lnc_RNA,NW_005054371.1:1551017-1593697,-,-,0,1,-1,-0.949,0.949,0.570617035,NA,no,0,0,0
13904,0.00001011,STAR,mRNA,NW_005054597.1:392379-395117,-,-,217,194,7.682994584,0.162,0.162,NA,NA,no,2,0,0
4626,0.00001008,HSPA12B,mRNA,NW_005054745.1:36709-64319,-,-,0,0,-3.321928095,0,0,0.966887839,NA,no,0,0,0
12592,0.00000996,ROBO4,mRNA,NW_005054541.1:355208-362788,+,-,0,0,-3.321928095,0,0,0.833141925,NA,no,0,0,0
2398,0.00000994,CUNH2orf88,mRNA,NW_005054298.1:28764468-28784910,-,-,0,0,-3.321928095,0,0,0.932629983,NA,no,0,0,0
6474,0.00000988,LOC102037962,mRNA,NW_005054449.1:979016-989063,+,-,0,1,-1,-0.988,0.988,0.660998964,NA,no,0,0,0
8250,0.00000988,LOC115948125,lnc_RNA,NW_005054298.1:19569388-19574840,-,-,0,1,-1,-0.988,0.988,0.682976404,NA,no,0,0,0
1786,0.00000985,CHDH,mRNA,NW_005054339.1:3631940-3645180,-,-,54,88,6.14974712,-0.714,0.714,NA,NA,no,2,0,0
5716,0.00000984,LOC102032950,mRNA,NW_005054358.1:280988-283474,-,-,1,0,-1,0.984,0.984,0.528269933,NA,no,0,0,0
7835,0.00000981,LOC106632177,mRNA,NW_005055888.1:1414-5517,+,-,1,0,-1,0.298,0.298,0.810969694,NA,no,0,0,0
3655,0.0000098,FIGN,mRNA,NW_005054298.1:15915251-16018838,-,-,0,1,-1,-0.98,0.98,0.650392192,NA,no,0,0,0
6517,0.00000979,LOC102038211,mRNA,NW_005054306.1:7005734-7015315,+,-,1,1,0,-0.704,0.704,0.677467471,NA,no,0,0,0
14103,0.00000978,SYTL5,mRNA,NW_005054374.1:1838744-1889586,+,-,1,0,-1,0.773,0.773,0.748798852,NA,no,0,0,0
6847,0.00000977,LOC102040228,mRNA,NW_005054461.1:1498724-1510938,+,-,0,1,-1,-0.96,0.96,0.614410611,NA,no,0,0,0
8532,0.00000975,LOC115948479,lnc_RNA,NW_005054414.1:1465642-1471687,+,-,1,0,-1,0.975,0.975,0.44361635,NA,no,0,0,0
4763,0.00000974,IL12B,mRNA,NW_005054308.1:11270526-11276214,-,-,1,1,0,-0.359,0.359,0.809985903,NA,no,0,0,0
3597,0.00000973,FETUB,mRNA,NW_005054309.1:3976147-3986351,+,-,1,0,-1,0.955,0.955,0.557828452,NA,no,0,0,0
53,0.00000966,ABCG5,mRNA,NW_005054299.1:7567415-7583837,-,-,0,0,-3.321928095,0,0,0.743205167,NA,no,0,0,0
8665,0.00000964,LOC115948639,lnc_RNA,NW_005054456.1:1191774-1194026,+,-,0,0,-3.321928095,0,0,0.623043478,NA,no,0,0,0
12906,0.00000964,SCRN1,mRNA,NW_005054333.1:2111289-2139543,+,-,1,1,0,-0.964,0.964,0.426808882,NA,no,0,0,0
7306,0.00000954,LOC102043323,mRNA,NW_005054474.1:382164-453386,+,-,1,1,0,-0.466,0.466,0.804325847,NA,no,0,0,0
3342,0.00000952,EYA4,mRNA,NW_005054392.1:2162522-2306642,-,-,0,1,-1,-0.023,0.023,0.992361977,NA,no,0,0,0
4678,0.0000095,IBSP,mRNA,NW_005054304.1:620430-625277,+,-,0,1,-1,-0.224,0.224,0.936533674,NA,no,0,0,0
15070,0.00000933,TRPM6,mRNA,NW_005054352.1:3518522-3606880,+,-,1,0,-1,0.933,0.933,0.72356928,NA,no,0,0,0
8550,0.00000906,LOC115948500,lnc_RNA,NW_005054416.1:2473978-2475729,-,-,0,1,-1,-0.906,0.906,0.633286722,NA,no,0,0,0
11267,0.00000895,PDZRN4,mRNA,NW_005054310.1:11935608-12036816,-,-,1,0,-1,0.895,0.895,0.607767373,NA,no,0,0,0
15088,0.00000894,TSGA10,mRNA,NW_005054315.1:8667797-8691140,+,-,0,1,-1,-0.703,0.703,0.654377908,NA,no,0,0,0
2165,0.00000888,CRABP1,mRNA,NW_005054313.1:8756411-8772326,+,-,1,1,0,0.728,0.728,0.59864944,NA,no,0,0,0
341,0.00000884,AK5,mRNA,NW_005054347.1:1006441-1087684,-,-,1,1,0,0.425,0.425,0.808656217,NA,no,0,0,0
5703,0.00000865,LOC102032889,mRNA,NW_005054352.1:4186002-4203101,+,-,1,1,0,-0.737,0.737,0.534473198,NA,no,0,0,0
5305,0.00000857,KSR2,mRNA,NW_005054483.1:39397-118792,+,-,1,0,-1,0.857,0.857,0.6023796,NA,no,0,0,0
8635,0.00000837,LOC115948600,lnc_RNA,NW_005054300.1:1864138-1873718,+,-,1,1,0,0.398,0.398,0.75622844,NA,no,0,0,0
3913,0.00000835,GBX2,mRNA,NW_005054533.1:527892-528976,-,-,0,1,-1,-0.835,0.835,0.687196233,NA,no,0,0,0
192,0.00000834,ADAMTS19,mRNA,NW_005054355.1:2965703-3095312,-,-,0,1,-1,-0.834,0.834,0.709751646,NA,no,0,0,0
5856,0.00000831,LOC102033946,mRNA,NW_005054347.1:5113828-5241080,+,-,0,0,-3.321928095,0,0,0.826286462,NA,no,0,0,0
11913,0.00000827,PRSS12,mRNA,NW_005054623.1:32092-64950,+,-,0,1,-1,-0.827,0.827,0.686477562,NA,no,0,0,0
15306,0.00000816,UCHL1,mRNA,NW_005054297.1:10177322-10181475,+,-,0,0,-3.321928095,0,0,0.870310461,NA,no,0,0,0
9378,0.00000812,LOC115949526,lnc_RNA,NW_005054304.1:15002685-15163802,+,-,0,0,-3.321928095,0,0,0.808785823,NA,no,0,0,0
8877,0.00000807,LOC115948904,mRNA,NW_005054606.1:461796-466353,-,-,1,0,-1,0.193,0.193,0.91127319,NA,no,0,0,0
6053,0.000008,LOC102035220,mRNA,NW_005054317.1:1986105-2020394,-,-,1,1,0,-0.8,0.8,0.519111887,NA,no,0,0,0
11363,0.000008,PHKA2,mRNA,NW_005054403.1:634559-671509,+,-,72,73,6.17990909,-0.01,0.01,NA,NA,no,2,0,0
13328,0.00000797,SLC27A6,mRNA,NW_005054355.1:3246001-3286192,-,-,1,0,-1,0.093,0.093,0.957626909,NA,no,0,0,0
15036,0.00000734,TRNAT-UGU-2,tRNA,NW_005054301.1:562285-562357,+,-,0,0,-3.321928095,0,0,0.837117745,NA,no,0,0,0
1234,0.00000727,CACFD1,mRNA,NW_005054329.1:3683013-3690360,-,-,0,1,-1,-0.727,0.727,0.651079097,NA,no,0,0,0
10793,0.0000072,NSMF,mRNA,NW_005054358.1:1619439-1655183,+,-,1,1,0,0.224,0.224,0.890339123,NA,no,0,0,0
15529,0.00000715,VSIG1,mRNA,NW_005054314.1:3630105-3651737,+,-,0,0,-3.321928095,0,0,0.798186304,NA,no,0,0,0
10501,0.000007,NECAB1,mRNA,NW_005054344.1:3173685-3229865,+,-,0,1,-1,-0.586,0.586,0.777557286,NA,no,0,0,0
7117,0.00000691,LOC102042040,mRNA,NW_005054588.1:530121-531461,-,-,1,1,0,-0.172,0.172,0.902183901,NA,no,0,0,0
7511,0.00000691,LOC102044630,mRNA,NW_005054331.1:114834-126503,+,-,0,0,-3.321928095,0,0,0.967295807,NA,no,0,0,0
14287,0.00000671,TEKT2,mRNA,NW_005054478.1:211005-216747,-,-,1,1,0,-0.671,0.671,0.615696727,NA,no,0,0,0
5284,0.00000668,KNDC1,mRNA,NW_005054300.1:6947787-7004643,+,-,0,1,-1,-0.668,0.668,0.71559649,NA,no,0,0,0
2950,0.00000654,DYSF,mRNA,NW_005054693.1:113773-195658,-,-,1,0,-1,0.654,0.654,0.695006581,NA,no,0,0,0
9148,0.00000654,LOC115949278,snoRNA,NW_005055359.1:4039-4117,+,-,1,0,-1,0.654,0.654,0.69055544,NA,no,0,0,0
3983,0.00000649,GGT1,mRNA,NW_005054483.1:840464-863365,-,-,0,1,-1,-0.649,0.649,0.677923707,NA,no,0,0,0
15554,0.00000646,VWDE,mRNA,NW_005054307.1:2910531-2972361,+,-,0,0,-3.321928095,0,0,0.889198057,NA,no,0,0,0
8103,0.00000644,LOC115947925,snoRNA,NW_005054330.1:2783760-2783891,-,-,1,1,0,-0.348,0.348,0.794466295,NA,no,0,0,0
5670,0.00000618,LOC102032678,mRNA,NW_005054396.1:634415-639933,-,-,0,0,-3.321928095,0,0,0.392633322,NA,no,0,0,0
4010,0.00000602,GJA5,mRNA,NW_005054338.1:3254070-3272483,-,-,1,1,0,-0.602,0.602,0.676353041,NA,no,0,0,0
7855,0.00000586,LOC106632203,mRNA,NW_005064996.1:4-786,+,-,1,0,-1,0.312,0.312,0.806144707,NA,no,0,0,0
8936,0.00000584,LOC115949003,snoRNA,NW_005054671.1:18923-19005,-,-,0,0,-3.321928095,0,0,0.917692135,NA,no,0,0,0
2118,0.00000548,CORO2A,mRNA,NW_005054379.1:1031523-1053041,+,-,1,0,-1,0.408,0.408,0.794336631,NA,no,0,0,0
9449,0.00000546,LRGUK,mRNA,NW_005054430.1:971131-1019586,+,-,1,1,0,-0.437,0.437,0.76292442,NA,no,0,0,0
832,0.00000505,ATN1,mRNA,NW_005054320.1:8196308-8205732,+,-,1,0,-1,0.492,0.492,0.736760024,NA,no,0,0,0
4202,0.00000497,GPR50,mRNA,NW_005054314.1:4633881-4674485,-,-,0,0,-3.321928095,0,0,0.699110999,NA,no,0,0,0
452,0.00000458,ANGPT2,mRNA,NW_005054413.1:176398-217940,+,-,0,0,-3.321928095,0,0,0.417005518,NA,no,0,0,0
2709,0.00000451,DKK2,mRNA,NW_005054304.1:14250197-14290497,+,-,0,1,-1,-0.451,0.451,0.810073596,NA,no,0,0,0
8937,0.00000425,LOC115949006,snoRNA,NW_005054673.1:233064-233157,+,-,1,1,0,-0.248,0.248,0.856308715,NA,no,0,0,0
9769,0.00000375,MCF2L2,mRNA,NW_005054309.1:4086316-4216960,+,-,1,1,0,-0.172,0.172,0.92239379,NA,no,0,0,0
7475,0.00000365,LOC102044419,mRNA,NW_005054440.1:459006-474712,-,-,0,1,-1,0.001,0.001,0.9994212,NA,no,0,0,0
10755,0.00000363,NR5A2,mRNA,NW_005054357.1:1323033-1396915,-,-,0,1,-1,-0.119,0.119,0.952898529,NA,no,0,0,0
2827,0.00000303,DOK4,mRNA,NW_005054343.1:4277215-4281355,-,-,1,1,0,-0.203,0.203,0.901166382,NA,no,0,0,0
14662,0.00000192,TMPRSS6,mRNA,NW_005054334.1:2753115-2770861,-,-,1,1,0,0.145,0.145,0.930951551,NA,no,0,0,0
1,0,A1CF,mRNA,NW_005054508.1:105885-126360,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
2,0,A2ML1,mRNA,NW_005054444.1:1027915-1050454,-,-,0,0,-3.321928095,0,0,0.811875434,NA,no,0,0,0
3,0,A4GNT,mRNA,NW_005054380.1:1160058-1163215,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
26,0,ABCA4,mRNA,NW_005054336.1:3374403-3437002,-,-,0,0,-3.321928095,0,0,0.749020276,NA,no,0,0,0
32,0,ABCB5,mRNA,NW_005054333.1:6025486-6058932,-,-,0,0,-3.321928095,0,0,0.751423441,NA,no,0,0,0
42,0,ABCC8,mRNA,NW_005054410.1:2171790-2242639,-,-,0,0,-3.321928095,0,0,0.980833589,NA,no,0,0,0
43,0,ABCC9,mRNA,NW_005054574.1:397670-468776,-,-,0,0,-3.321928095,0,0,0.964121089,NA,no,0,0,0
51,0,ABCG2,mRNA,NW_005054304.1:700429-718528,-,-,0,0,-3.321928095,0,0,0.854801296,NA,no,0,0,0
54,0,ABCG8,mRNA,NW_005054299.1:7584291-7596414,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
80,0,ABRA,mRNA,NW_005054353.1:4125553-4131579,-,-,0,0,-3.321928095,0,0,0.896785553,NA,no,0,0,0
107,0,ACBD7,mRNA,NW_005054307.1:9156395-9162052,-,-,0,0,-3.321928095,0,0,0.70367406,NA,no,0,0,0
117,0,ACMSD,mRNA,NW_005054298.1:5015137-5053740,-,-,0,0,-3.321928095,0,0,0.964121089,NA,no,0,0,0
132,0,ACP3,mRNA,NW_005054361.1:3085387-3105304,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
176,0,ADAM12,mRNA,NW_005054369.1:2060952-2226259,-,-,0,0,-3.321928095,0,0,0.964121089,NA,no,0,0,0
186,0,ADAMTS12,mRNA,NW_005054480.1:96196-240926,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
189,0,ADAMTS15,mRNA,NW_005054541.1:41212-62380,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
191,0,ADAMTS18,mRNA,NW_005054704.1:92428-169762,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
193,0,ADAMTS2,mRNA,NW_005054308.1:5249215-5421773,-,-,0,0,-3.321928095,0,0,0.812112105,NA,no,0,0,0
194,0,ADAMTS20,mRNA,NW_005054310.1:11202118-11287707,+,-,0,0,-3.321928095,0,0,0.964121089,NA,no,0,0,0
196,0,ADAMTS5,mRNA,NW_005054634.1:300691-336338,+,-,0,0,-3.321928095,0,0,0.964707173,NA,no,0,0,0
197,0,ADAMTS6,mRNA,NW_005054537.1:424664-565762,+,-,0,0,-3.321928095,0,0,0.781832019,NA,no,0,0,0
199,0,ADAMTS8,mRNA,NW_005054541.1:63748-93930,+,-,0,0,-3.321928095,0,0,0.817280999,NA,no,0,0,0
201,0,ADAMTSL1,mRNA,NW_005054323.1:4136734-4316645,-,-,0,0,-3.321928095,0,0,0.854801296,NA,no,0,0,0
208,0,ADARB2,mRNA,NW_005054422.1:687438-995285,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
213,0,ADCY1,mRNA,NW_005054439.1:523886-701044,+,-,0,0,-3.321928095,0,0,0.844650674,NA,no,0,0,0
217,0,ADCY8,mRNA,NW_005054321.1:7990333-8106695,-,-,0,0,-3.321928095,0,0,0.811875434,NA,no,0,0,0
219,0,ADCYAP1,mRNA,NW_005054305.1:1285635-1289574,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
220,0,ADCYAP1R1,mRNA,NW_005054474.1:16786-75100,+,-,0,0,-3.321928095,0,0,0.964121089,NA,no,0,0,0
223,0,ADGB,mRNA,NW_005054316.1:1360143-1455181,-,-,0,0,-3.321928095,0,0,0.885877817,NA,no,0,0,0
224,0,ADGRA1,mRNA,NW_005054300.1:6748377-6895580,+,-,0,0,-3.321928095,0,0,0.811876103,NA,no,0,0,0
227,0,ADGRB1,mRNA,NW_005054562.1:218296-386429,-,-,0,0,-3.321928095,0,0,0.751423184,NA,no,0,0,0
228,0,ADGRB2,mRNA,NW_005054478.1:1240608-1272033,-,-,0,0,-3.321928095,0,0,0.664596784,NA,no,0,0,0
229,0,ADGRB3,mRNA,NW_005054332.1:841294-1284135,-,-,0,0,-3.321928095,0,0,0.909246301,NA,no,0,0,0
231,0,ADGRD2,mRNA,NW_005054329.1:977426-999140,-,-,0,0,-3.321928095,0,0,0.798092243,NA,no,0,0,0
235,0,ADGRG7,mRNA,NW_005054391.1:367047-394799,+,-,0,0,-3.321928095,0,0,0.964121089,NA,no,0,0,0
243,0,ADIG,mRNA,NW_005054337.1:5904817-5908004,+,-,0,0,-3.321928095,0,0,0.964121089,NA,no,0,0,0
259,0,ADRA1A,mRNA,NW_005054514.1:951770-964773,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
260,0,ADRA1B,mRNA,NW_005054308.1:11336672-11349017,+,-,0,0,-3.321928095,0,0,0.964121089,NA,no,0,0,0
261,0,ADRA1D,mRNA,NW_005054452.1:1250611-1292620,+,-,0,0,-3.321928095,0,0,0.753122312,NA,no,0,0,0
262,0,ADRA2A,mRNA,NW_005054300.1:1784275-1787617,-,-,0,0,-3.321928095,0,0,0.964605912,NA,no,0,0,0
263,0,ADRA2C,mRNA,NW_005054372.1:1800523-1802337,+,-,0,0,-3.321928095,0,0,0.92587941,NA,no,0,0,0
287,0,AGBL1,mRNA,NW_005054313.1:637-204235,+,-,0,0,-3.321928095,0,0,0.681102724,NA,no,0,0,0
303,0,AGR2,mRNA,NW_005054307.1:1013451-1018585,+,-,0,0,-3.321928095,0,0,0.964121089,NA,no,0,0,0
304,0,AGR3,mRNA,NW_005054307.1:979553-989563,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
311,0,AGXT,mRNA,NW_005054380.1:2461630-2465284,-,-,0,0,-3.321928095,0,0,0.80971184,NA,no,0,0,0
312,0,AGXT2,mRNA,NW_005054401.1:166991-179574,-,-,0,0,-3.321928095,0,0,0.76168829,NA,no,0,0,0
321,0,AHRR,mRNA,NW_005054311.1:7200370-7263090,-,-,0,0,-3.321928095,0,0,0.92587941,NA,no,0,0,0
335,0,AJAP1,mRNA,NW_005054446.1:1570-15803,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
336,0,AJM1,mRNA,NW_005054358.1:352902-358108,-,-,0,0,-3.321928095,0,0,0.871276752,NA,no,0,0,0
346,0,AKAIN1,mRNA,NW_005054443.1:236719-252037,-,-,0,0,-3.321928095,0,0,0.964121089,NA,no,0,0,0
371,0,ALDH1A1,mRNA,NW_005054352.1:4254939-4284178,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
374,0,ALDH1L2,mRNA,NW_005054598.1:19194-43477,+,-,0,0,-3.321928095,0,0,0.964121089,NA,no,0,0,0
395,0,ALKAL2,mRNA,NW_005054544.1:150020-162335,+,-,0,0,-3.321928095,0,0,0.980833589,NA,no,0,0,0
407,0,ALPK3,mRNA,NW_005054398.1:1602139-1639384,-,-,0,0,-3.321928095,0,0,0.91438538,NA,no,0,0,0
411,0,ALX1,mRNA,NW_005054331.1:411181-429077,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
413,0,ALX4,mRNA,NW_005054312.1:4569570-4612147,+,-,0,0,-3.321928095,0,0,0.909246301,NA,no,0,0,0
416,0,AMBP,mRNA,NW_005054358.1:424268-430196,-,-,0,0,-3.321928095,0,0,0.964121089,NA,no,0,0,0
419,0,AMDHD1,mRNA,NW_005054331.1:4212279-4221539,+,-,0,0,-3.321928095,0,0,0.849811238,NA,no,0,0,0
422,0,AMER2,mRNA,NW_005054302.1:1941945-1946287,+,-,0,0,-3.321928095,0,0,0.888098353,NA,no,0,0,0
423,0,AMER3,mRNA,NW_005054388.1:1849304-1890654,+,-,0,0,-3.321928095,0,0,0.909246301,NA,no,0,0,0
429,0,AMN,mRNA,NW_005054303.1:6322677-6343882,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
453,0,ANGPT4,mRNA,NW_005054337.1:2371226-2380455,+,-,0,0,-3.321928095,0,0,0.92587941,NA,no,0,0,0
454,0,ANGPTL1,mRNA,NW_005054493.1:299965-319580,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
456,0,ANGPTL3,mRNA,NW_005054345.1:4873707-4882163,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
458,0,ANGPTL5,mRNA,NW_005054302.1:7394260-7407488,+,-,0,0,-3.321928095,0,0,0.909246301,NA,no,0,0,0
466,0,ANKEF1,mRNA,NW_005054341.1:567364-578353,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
472,0,ANKK1,mRNA,NW_005054447.1:437167-444852,+,-,0,0,-3.321928095,0,0,0.964121089,NA,no,0,0,0
