Index,Sort order,GeneID,gene_type,locus,strand,sex-linked,avg fIFOR,avg fUFOR,log2(avg),log2(FC),abs(log2FC),pvalue,padj,significant,Num_over_min_min nCount,Num_over_min_log2(FC),DIFF_EXP
2582,-3.8,DDX42,mRNA,NW_005054584.1:235008-249466,-,-,1702,1714,10.73809226,-0.011,0.011,0.964183239,1,no,2,0,0
2894,-11.5,DTD1,mRNA,NW_005054405.1:467775-481468,+,-,6467,7282,12.74703907,-0.171,0.171,0.525246944,1,no,2,0,0
4683,-6.9,ICMT,mRNA,NW_005054446.1:179844-183050,-,-,1451,1529,10.54109662,-0.076,0.076,0.757644939,1,no,2,0,0
4879,-24.7,IPO7,mRNA,NW_005054416.1:275377-301406,+,-,1896,2119,10.97118427,-0.16,0.16,0.368355878,1,no,2,0,0
6190,-22.7,LOC102036145,mRNA,NW_005054377.1:3425516-3510648,+,-,192,170,7.499845887,0.173,0.173,0.6520173,1,no,2,0,0
7202,3.7,LOC102042702,mRNA,NW_005054491.1:159444-181002,+,-,4163,4242,12.0370321,-0.027,0.027,0.918243402,1,no,2,0,0
15060,8.3,TRPC3,mRNA,NW_005054435.1:892191-916593,-,-,634,671,9.349834091,-0.083,0.083,0.778914479,1,no,2,0,0
49,-8.6,ABCF3,mRNA,NW_005054309.1:3557930-3568068,+,-,4164,4937,12.15180936,-0.246,0.246,0.27347037,0.994861629,no,2,0,0
1774,3.7,CHCHD2,mRNA,NW_005054387.1:1649171-1651088,-,-,4466,4303,12.09819661,0.054,0.054,0.835973153,1,no,2,0,0
2683,-24.6,DIDO1,mRNA,NW_005054337.1:590403-626061,-,-,2370,2772,11.32811389,-0.226,0.226,0.349636666,1,no,2,0,0
2849,-15.2,DPM2,mRNA,NW_005054329.1:5932881-5936052,-,-,180,210,7.607330314,-0.225,0.225,0.43656011,1,no,2,0,0
3133,-21.2,EMC1,mRNA,NW_005054473.1:159903-171333,-,-,2116,2258,11.09473751,-0.094,0.094,0.668081683,1,no,2,0,0
3427,-19.6,FAM174C,mRNA,NW_005054491.1:881563-882724,+,-,68,81,6.21916852,-0.246,0.246,0.536567714,1,no,2,0,0
10337,-24.6,MYO9B,mRNA,NW_005054551.1:691534-735431,-,-,4471,3837,12.0202855,0.221,0.221,0.293852037,1,no,2,0,0
11391,10.2,PIAS4,mRNA,NW_005054621.1:224925-236601,-,-,1497,1774,10.67551604,-0.246,0.246,0.30431314,1,no,2,0,0
11902,-18.6,PRR14L,mRNA,NW_005054330.1:6619633-6632266,-,-,1687,2001,10.84862294,-0.246,0.246,0.209582508,0.968510288,no,2,0,0
12111,-14,RAB11B,mRNA,NW_005054441.1:1317666-1329529,+,-,15600,13866,13.84676361,0.17,0.17,0.481437821,1,no,2,0,0
14020,-15.6,SUN1,mRNA,NW_005054319.1:2736342-2763898,-,-,12104,12741,13.60066792,-0.074,0.074,0.782890449,1,no,2,0,0
14378,-5.2,THOC5,mRNA,NW_005054448.1:27795-41186,-,-,1804,2131,10.94214792,-0.24,0.24,0.23441984,0.976709745,no,2,0,0
14770,-3.3,TPM3,mRNA,NW_005054546.1:542392-561135,-,-,7441,7060,12.82386477,0.076,0.076,0.709353106,1,no,2,0,0
15940,18.8,ZNF513,mRNA,NW_005054669.1:92408-93053,-,-,2092,2384,11.12799432,-0.188,0.188,0.425485479,1,no,2,0,0
547,-5.9,AP1M1,mRNA,NW_005054549.1:651381-660163,+,-,2179,2582,11.21704891,-0.245,0.245,0.253009824,0.986461213,no,2,0,0
10400,-24.5,NARS1,mRNA,NW_005054590.1:264929-271263,-,-,4766,4105,12.11488103,0.216,0.216,0.296829051,1,no,2,0,0
11937,-18.3,PSMA4,mRNA,NW_005054313.1:8823624-8831875,+,-,9998,9786,13.27204652,0.031,0.031,0.911076816,1,no,2,0,0
13061,-14.2,SF3B1,mRNA,NW_005054298.1:26335161-26354648,+,-,23368,23699,14.52242828,-0.02,0.02,0.933407229,1,no,2,0,0
13795,-5.8,SPTLC2,mRNA,NW_005054301.1:4868489-4932165,+,-,574,568,9.157346935,0.018,0.018,0.93638196,1,no,2,0,0
15591,-9.5,WDR26,mRNA,NW_005054434.1:1476414-1502445,+,-,2389,2496,11.25414285,-0.063,0.063,0.678321152,1,no,2,0,0
1803,-5.9,CHMP4B,mRNA,NW_005054561.1:304839-332261,+,-,5092,4300,12.19721669,0.244,0.244,0.239695388,0.981816242,no,2,0,0
11890,-5.1,PRPF39,mRNA,NW_005054303.1:16045098-16056482,-,-,4664,4486,12.15955603,0.056,0.056,0.789697838,1,no,2,0,0
15257,-20.2,UBE2G2,mRNA,NW_005054380.1:2055590-2068268,-,-,13901,14236,13.78018089,-0.034,0.034,0.916284389,1,no,2,0,0
2182,-6.7,CREBBP,mRNA,NW_005054383.1:2414923-2498993,+,-,8251,6971,12.8938703,0.243,0.243,0.383587958,1,no,2,0,0
6042,-3.9,LOC102035133,mRNA,NW_005054372.1:807301-848005,+,-,1129,1159,10.15987134,-0.038,0.038,0.831921883,1,no,2,0,0
9560,-22.4,LUC7L3,mRNA,NW_005054370.1:3491431-3507033,+,-,1898,2087,10.96036401,-0.136,0.136,0.619250256,1,no,2,0,0
10158,2.6,MRPS34,mRNA,NW_005054383.1:46865-48942,+,-,1173,1157,10.18611424,0.019,0.019,0.94358964,1,no,2,0,0
13550,-10.6,SMG5,mRNA,NW_005054546.1:495615-520336,-,-,2437,2855,11.36959735,-0.229,0.229,0.143895154,0.917017271,no,2,0,0
13722,-6.7,SPAST,mRNA,NW_005054299.1:15645759-15684181,+,-,3116,3089,11.5992155,0.013,0.013,0.954156565,1,no,2,0,0
15258,-4.8,UBE2H,mRNA,NW_005054430.1:1295797-1355499,-,-,83027,72877,16.25029842,0.188,0.188,0.534486136,1,no,2,0,0
4074,-8.9,GNA13,mRNA,NW_005054498.1:786893-814736,-,-,1935,1637,10.80251637,0.242,0.242,0.250954954,0.986461213,no,2,0,0
4872,-7.4,IP6K2,mRNA,NW_005054339.1:5366834-5384730,+,-,2593,2225,11.23421868,0.22,0.22,0.197284623,0.959614487,no,2,0,0
6083,-24.2,LOC102035427,mRNA,NW_005054801.1:28544-37001,-,-,14562,15925,13.89590657,-0.129,0.129,0.656017821,1,no,2,0,0
7834,15.4,LOC106632176,transcript,NW_005055864.1:43-1020,+,-,164,164,7.357552005,0.003,0.003,0.992243858,1,no,2,0,0
10888,-24.2,NXT2,mRNA,NW_005054314.1:3922766-3929722,+,-,1346,1475,10.46199095,-0.132,0.132,0.556846079,1,no,2,0,0
11930,-10.3,PSEN1,mRNA,NW_005054301.1:18599708-18622747,+,-,1129,1087,10.11374217,0.055,0.055,0.697803896,1,no,2,0,0
12340,-9.9,RCHY1,mRNA,NW_005054536.1:670341-672527,+,-,383,409,8.62935662,-0.092,0.092,0.717237943,1,no,2,0,0
15451,-22.3,VAPB,mRNA,NW_005054356.1:1614194-1628910,-,-,779,730,9.559377091,0.094,0.094,0.736185686,1,no,2,0,0
15869,-7.9,ZFYVE1,mRNA,NW_005054301.1:18534696-18563244,-,-,12213,11453,13.53052826,0.093,0.093,0.717195677,1,no,2,0,0
400,1,ALKBH5,mRNA,NW_005054399.1:571137-587755,+,-,31380,33673,14.98932797,-0.102,0.102,0.693314926,1,no,2,0,0
4977,-8.3,JAK1,mRNA,NW_005054345.1:5539873-5565436,-,-,6744,6268,12.66755511,0.106,0.106,0.563004131,1,no,2,0,0
9633,-3.6,MAML1,mRNA,NW_005054308.1:5558616-5584121,+,-,3439,3350,11.72898337,0.038,0.038,0.86645172,1,no,2,0,0
11343,-24.1,PHC3,mRNA,NW_005054309.1:8097063-8123074,+,-,251,279,8.049848549,-0.15,0.15,0.616086905,1,no,2,0,0
13675,-12.2,SOD2,mRNA,NW_005054392.1:1072417-1079352,-,-,3054,2916,11.54351522,0.066,0.066,0.814291628,1,no,2,0,0
14198,-10.6,TBCE,mRNA,NW_005054348.1:1941556-1969348,-,-,1789,1996,10.88607758,-0.159,0.159,0.550515972,1,no,2,0,0
14579,-2,TMEM245,mRNA,NW_005054311.1:2443603-2522190,-,-,82,80,6.339850003,0.049,0.049,0.882670008,1,no,2,0,0
15440,-11.9,UVSSA,mRNA,NW_005054458.1:1180391-1226551,-,-,4353,3775,11.98868469,0.206,0.206,0.289573848,1,no,2,0,0
681,-14,ARID2,mRNA,NW_005054310.1:10389086-10480492,-,-,1763,1556,10.69653291,0.18,0.18,0.51828237,1,no,2,0,0
2007,9.9,CNST,mRNA,NW_005054299.1:15359366-15407068,+,-,1718,1869,10.80856203,-0.122,0.122,0.637975853,1,no,2,0,0
6226,-5.4,LOC102036339,mRNA,NW_005054766.1:71734-98050,+,-,3041,3273,11.62433855,-0.106,0.106,0.597897986,1,no,2,0,0
7426,14.3,LOC102044153,mRNA,NW_005054480.1:1207339-1211820,-,-,378,320,8.447083226,0.24,0.24,0.351905379,1,no,2,0,0
10183,-2.2,MSL2,mRNA,NW_005054380.1:223732-227844,+,-,3506,3313,11.73534447,0.081,0.081,0.68081471,1,no,2,0,0
10762,-11.3,NRDE2,mRNA,NW_005054301.1:23107-71806,+,-,6312,5416,12.51766939,0.221,0.221,0.331830998,1,no,2,0,0
13050,-9.2,SETD5,mRNA,NW_005054317.1:6650396-6689680,-,-,2418,2856,11.36468186,-0.24,0.24,0.402956693,1,no,2,0,0
14019,14.7,SUMO2,mRNA,NW_005054370.1:2814760-2820269,+,-,769,715,9.535275377,0.105,0.105,0.723160784,1,no,2,0,0
15264,-7.2,UBE2N,mRNA,NW_005054331.1:3323608-3325536,-,-,434,368,8.647458426,0.24,0.24,0.494587063,1,no,2,0,0
15375,16.5,USF1,mRNA,NW_005054787.1:40796-44547,+,-,2633,2436,11.30748545,0.112,0.112,0.65371648,1,no,2,0,0
3201,-16.5,EPC1,mRNA,NW_005054360.1:3365159-3429455,-,-,2738,2434,11.33650656,0.17,0.17,0.345580619,1,no,2,0,0
5318,-9.6,LACTB,mRNA,NW_005054398.1:1479718-1489520,+,-,287,250,8.068778278,0.203,0.203,0.54680467,1,no,2,0,0
7461,-19.1,LOC102044363,mRNA,NW_005054491.1:402108-411763,+,-,10743,12337,13.4943556,-0.2,0.2,0.421727756,1,no,2,0,0
9417,-23.9,LONRF1,mRNA,NW_005054297.1:14424530-14436261,-,-,5368,5423,12.39754094,-0.015,0.015,0.953683856,1,no,2,0,0
9689,-1.3,MAPK1,mRNA,NW_005054330.1:3674367-3692287,-,-,1710,1449,10.62525222,0.239,0.239,0.218170224,0.971553157,no,2,0,0
10625,6,NKAPD1,mRNA,NW_005054447.1:115383-118128,+,-,4018,4390,12.03754695,-0.127,0.127,0.743022421,1,no,2,0,0
13311,-4.8,SLC25A44,mRNA,NW_005054546.1:477102-483144,+,-,2522,2977,11.42495357,-0.239,0.239,0.277124792,0.996098862,no,2,0,0
14203,-23.9,TBL1XR1,mRNA,NW_005054309.1:6008825-6070069,+,-,1263,1127,10.2227949,0.165,0.165,0.383037113,1,no,2,0,0
14239,1.3,TCF3,mRNA,NW_005054441.1:659113-742152,+,-,9940,9633,13.25657728,0.045,0.045,0.868444647,1,no,2,0,0
15484,-9.6,VIRMA,mRNA,NW_005054344.1:4698852-4725446,-,-,3209,3265,11.66044165,-0.025,0.025,0.898263855,1,no,2,0,0
1017,-15.8,BCL2L13,mRNA,NW_005054384.1:617434-649268,+,-,4329,4815,12.15860969,-0.154,0.154,0.62469037,1,no,2,0,0
2519,-2.2,DCAF8,mRNA,NW_005054582.1:542712-557511,+,-,2360,2784,11.32867493,-0.238,0.238,0.248601557,0.985949248,no,2,0,0
2632,1.3,DESI2,mRNA,NW_005054299.1:14544290-14552432,+,-,230,213,7.791162889,0.107,0.107,0.71741944,1,no,2,0,0
2765,-21.5,DNAJB12,mRNA,NW_005054594.1:200405-213587,-,-,1858,2111,10.95455985,-0.184,0.184,0.387585886,1,no,2,0,0
4391,-3.6,HBP1,mRNA,NW_005054354.1:1908536-1921963,-,-,40962,39656,15.29881437,0.047,0.047,0.883054576,1,no,2,0,0
6716,1.1,LOC102039455,mRNA,NW_005054968.1:14363-25133,+,-,1680,1563,10.66311331,0.104,0.104,0.495103161,1,no,2,0,0
9852,14.4,MEIS1,mRNA,NW_005054396.1:1498045-1604291,+,-,552,556,9.113742166,-0.012,0.012,0.96873425,1,no,2,0,0
12523,-3.7,RNF111,mRNA,NW_005054313.1:7172722-7205906,+,-,7426,6832,12.79948401,0.12,0.12,0.655695577,1,no,2,0,0
13017,-8.5,SERAC1,mRNA,NW_005054316.1:6300333-6321665,+,-,5423,5643,12.43384621,-0.057,0.057,0.834008543,1,no,2,0,0
15263,-7.6,UBE2L3,mRNA,NW_005054330.1:3863781-3880886,-,-,7525,7523,12.87728413,0.001,0.001,0.998468702,1,no,2,0,0
9589,-2.1,LZTR1,mRNA,NW_005054425.1:956467-992030,-,-,85,72,6.294620749,0.237,0.237,0.506075108,1,no,2,0,0
10228,-10.7,MTMR14,mRNA,NW_005054317.1:6604563-6635712,-,-,232,253,7.921840937,-0.127,0.127,0.668127231,1,no,2,0,0
10881,-23.7,NVL,mRNA,NW_005054434.1:1517505-1556884,+,-,641,579,9.252665432,0.148,0.148,0.598381386,1,no,2,0,0
11246,-21.3,PDPK1,mRNA,NW_005054399.1:2767053-2805903,+,-,1168,1241,10.23421868,-0.087,0.087,0.668031436,1,no,2,0,0
12708,-0.7,RPS6KB1,mRNA,NW_005054368.1:2462227-2473993,-,-,3070,3401,11.65977296,-0.148,0.148,0.428165222,1,no,2,0,0
13625,1.4,SNRPD1,mRNA,NW_005054361.1:804752-810352,-,-,529,589,9.126704473,-0.154,0.154,0.596271237,1,no,2,0,0
791,21.7,ASRGL1,mRNA,NW_005054328.1:123484-144518,-,-,226,224,7.813781191,0.009,0.009,0.98188438,1,no,2,0,0
2989,0.1,EDC3,mRNA,NW_005054313.1:10174039-10194124,+,-,1165,1176,10.19290922,-0.012,0.012,0.953189276,1,no,2,0,0
3329,23.6,EXOSC10,mRNA,NW_005054446.1:1723291-1737716,+,-,1377,1267,10.36850646,0.12,0.12,0.573615872,1,no,2,0,0
13327,-4.8,SLC27A4,mRNA,NW_005054329.1:5806894-5814337,+,-,447,397,8.721099189,0.17,0.17,0.551700028,1,no,2,0,0
13460,23.6,SLC6A4,mRNA,NW_005054368.1:3763875-3783071,+,-,1294,1104,10.22761594,0.229,0.229,0.546328336,1,no,2,0,0
14182,16.1,TBC1D22B,mRNA,NW_005054545.1:194281-202231,-,-,20080,19266,14.26392936,0.06,0.06,0.819314363,1,no,2,0,0
15955,-19.2,ZNF644,mRNA,NW_005054336.1:2467975-2497300,-,-,2409,2397,11.23062093,0.007,0.007,0.9740033,1,no,2,0,0
2251,-1.1,CSPP1,mRNA,NW_005054346.1:2476034-2543621,-,-,336,335,8.390168956,0.007,0.007,0.982115053,1,no,2,0,0
2413,-5.8,CUNH5orf24,mRNA,NW_005054308.1:3198149-3202809,+,-,10244,8902,13.22475539,0.203,0.203,0.409580496,1,no,2,0,0
5123,6.9,KDM2A,mRNA,NW_005054762.1:35211-67169,+,-,12158,10811,13.48740043,0.169,0.169,0.41306217,1,no,2,0,0
5353,-21.1,LARP4,mRNA,NW_005054600.1:175471-189348,-,-,808,813,9.662668376,-0.008,0.008,0.970221319,1,no,2,0,0
10982,-6.5,OSTC,mRNA,NW_005054304.1:13714705-13717789,-,-,802,738,9.588714636,0.121,0.121,0.658477592,1,no,2,0,0
12220,7.8,RANBP1,mRNA,NW_005054330.1:2781159-2791738,-,-,444,401,8.722807531,0.145,0.145,0.539914935,1,no,2,0,0
12698,-3.3,RPS3,mRNA,NW_005054530.1:144152-148945,-,-,24154,25911,14.61151476,-0.101,0.101,0.798711586,1,no,2,0,0
13054,-6.9,SETDB1,mRNA,NW_005054618.1:251296-269420,+,-,330,377,8.465566405,-0.195,0.195,0.552783195,1,no,2,0,0
1578,-22.2,CDC73,mRNA,NW_005054357.1:3171071-3272557,-,-,1485,1748,10.65865779,-0.234,0.234,0.162139364,0.940135406,no,2,0,0
3828,-9.2,GABPA,mRNA,NW_005054397.1:364580-391404,+,-,1826,2075,10.92962828,-0.184,0.184,0.346101559,1,no,2,0,0
5501,-11.3,LOC102031401,mRNA,NW_005054399.1:2185786-2199821,+,-,2228,2412,11.17990909,-0.115,0.115,0.587516595,1,no,2,0,0
11299,-3.5,PEX6,mRNA,NW_005054341.1:5758269-5776605,-,-,992,1120,10.04439412,-0.175,0.175,0.714855188,1,no,2,0,0
12014,-12.3,PTP4A2,mRNA,NW_005054436.1:1884914-1905646,+,-,2145,2041,11.0313566,0.071,0.071,0.769419464,1,no,2,0,0
610,-2,ARCN1,mRNA,NW_005054447.1:1518224-1525381,+,-,6387,6268,12.62741989,0.027,0.027,0.874748732,1,no,2,0,0
1781,-23.3,CHD4,mRNA,NW_005054320.1:7845456-7865429,-,-,4452,4953,12.19921223,-0.154,0.154,0.528379898,1,no,2,0,0
2612,23.3,DENND4A,mRNA,NW_005054366.1:1665337-1705288,-,-,1282,1146,10.24555271,0.162,0.162,0.556423477,1,no,2,0,0
3286,5.5,ETF1,mRNA,NW_005054494.1:872031-897908,-,-,6278,7203,12.7186399,-0.198,0.198,0.489665509,1,no,2,0,0
4484,3.5,HIGD2A,mRNA,NW_005054308.1:9030786-9031767,+,-,2294,2502,11.22761594,-0.125,0.125,0.734779891,1,no,2,0,0
11545,13.9,PLEKHG1,mRNA,NW_005054392.1:349018-474339,-,-,152,141,7.194756854,0.098,0.098,0.719033943,1,no,2,0,0
11583,-11.4,PLRG1,mRNA,NW_005054297.1:28918377-28931825,+,-,869,851,9.74819285,0.032,0.032,0.873006701,1,no,2,0,0
12172,-1.4,RAC1,mRNA,NW_005054319.1:4207911-4215806,+,-,570,539,9.11504365,0.081,0.081,0.710224049,1,no,2,0,0
12509,2.9,RMDN1,mRNA,NW_005054344.1:1707340-1721395,-,-,5142,4960,12.30235333,0.052,0.052,0.88969666,1,no,2,0,0
15248,-2.2,UBE2A,mRNA,NW_005054314.1:1307110-1315284,+,-,12176,12610,13.59723785,-0.051,0.051,0.869620969,1,no,2,0,0
3970,-23.2,GFPT1,mRNA,NW_005054647.1:123543-140069,-,-,6582,6098,12.63026713,0.11,0.11,0.716414752,1,no,2,0,0
9640,-13.1,MAN1C1,mRNA,NW_005054436.1:761690-811535,-,-,2579,2454,11.29720288,0.072,0.072,0.809565897,1,no,2,0,0
9930,-23.2,MGRN1,mRNA,NW_005054383.1:2623455-2665838,+,-,825,921,9.769837844,-0.158,0.158,0.411141337,1,no,2,0,0
10741,4.7,NR1H3,mRNA,NW_005054312.1:3114480-3145027,+,-,6066,5928,12.55002526,0.033,0.033,0.879373699,1,no,2,0,0
10795,-23.2,NSUN2,mRNA,NW_005054461.1:1331578-1350115,+,-,116,111,6.826548487,0.077,0.077,0.849597898,1,no,2,0,0
11781,-7.1,PPP2R5A,mRNA,NW_005054299.1:4149237-4188958,-,-,1429,1545,10.53818893,-0.112,0.112,0.588574783,1,no,2,0,0
12720,-13,RRAGC,mRNA,NW_005054499.1:333921-345140,-,-,1299,1308,10.34817487,-0.01,0.01,0.963606129,1,no,2,0,0
1435,-11.5,CCDC47,mRNA,NW_005054584.1:251864-260645,+,-,1289,1313,10.34540525,-0.028,0.028,0.895575128,1,no,2,0,0
2314,-23.1,CUL5,mRNA,NW_005054302.1:5054519-5078581,-,-,2844,3127,11.54375685,-0.137,0.137,0.479890703,1,no,2,0,0
2929,-4.6,DUSP7,mRNA,NW_005054339.1:2643924-2649212,-,-,1290,1103,10.22460468,0.227,0.227,0.435682145,1,no,2,0,0
3056,-23.1,EIF1AX,mRNA,NW_005054403.1:40629-50421,+,-,2550,2779,11.37964912,-0.125,0.125,0.667365658,1,no,2,0,0
11319,-10.1,PGD,mRNA,NW_005054450.1:1249898-1259304,+,-,1344,1221,10.32474311,0.138,0.138,0.592215555,1,no,2,0,0
14430,8.2,TLCD1,mRNA,NW_005054387.1:2631360-2633201,-,-,2640,2660,11.37177664,-0.011,0.011,0.977453758,1,no,2,0,0
3531,-5,FBXL17,mRNA,NW_005054467.1:691963-955832,+,-,162,149,7.28077077,0.129,0.129,0.601984264,1,no,2,0,0
6675,2.7,LOC102039230,mRNA,NW_005054308.1:8874877-8899130,-,-,158,185,7.422064766,-0.23,0.23,0.572080058,1,no,2,0,0
9957,-11.3,MIGA2,mRNA,NW_005054329.1:5375868-5390802,-,-,111,110,6.787902559,0.004,0.004,0.990937627,1,no,2,0,0
2248,-9.5,CSNK2A1,mRNA,NW_005054337.1:2430862-2441684,+,-,2288,2383,11.18951573,-0.059,0.059,0.73645733,1,no,2,0,0
3130,-12.2,ELP4,mRNA,NW_005054429.1:105281-237714,-,-,374,425,8.642051693,-0.185,0.185,0.535935844,1,no,2,0,0
6641,-15.6,LOC102039002,mRNA,NW_005054319.1:5796018-5820272,-,-,2085,1998,10.99541385,0.061,0.061,0.67829542,1,no,2,0,0
11886,0.5,PRPF19,mRNA,NW_005054416.1:2458897-2462515,+,-,2528,2438,11.27786855,0.053,0.053,0.801967391,1,no,2,0,0
1128,-7.9,BRD3,mRNA,NW_005054329.1:3368770-3403998,+,-,4260,3897,11.99382294,0.129,0.129,0.52658394,1,no,2,0,0
2574,15.3,DDX24,mRNA,NW_005054303.1:1624025-1638641,-,-,341,297,8.317412614,0.205,0.205,0.561310472,1,no,2,0,0
4315,0.7,GTF2A2,mRNA,NW_005054398.1:228259-232527,-,-,291,340,8.301496195,-0.223,0.223,0.488091147,1,no,2,0,0
5571,-2.8,LOC102031922,mRNA,NW_005055055.1:5687-8762,-,-,714,837,9.598982971,-0.228,0.228,0.452801053,1,no,2,0,0
9639,1.3,MAN1B1,mRNA,NW_005054358.1:82794-102424,-,-,770,726,9.54689446,0.083,0.083,0.652911509,1,no,2,0,0
9818,-7.7,MED13L,mRNA,NW_005054330.1:4459733-4626902,+,-,2754,2846,11.45121111,-0.047,0.047,0.854001186,1,no,2,0,0
9951,-19.3,MIEF2,mRNA,NW_005054399.1:609784-614901,+,-,623,690,9.358651201,-0.147,0.147,0.515012981,1,no,2,0,0
10720,0,NPM3,mRNA,NW_005054300.1:5601978-5605615,-,-,132,140,7.087462841,-0.076,0.076,0.826841965,1,no,2,0,0
12301,-14.2,RBM27,mRNA,NW_005054308.1:12204669-12221806,+,-,1311,1123,10.24911345,0.224,0.224,0.227768041,0.97296206,no,2,0,0
12452,-6.6,RHEB,mRNA,NW_005054367.1:3016249-3056299,-,-,2848,3042,11.52405192,-0.095,0.095,0.733407164,1,no,2,0,0
13372,0.4,SLC35E3,mRNA,NW_005054310.1:6027610-6033715,-,-,176,175,7.45532722,0.005,0.005,0.988600132,1,no,2,0,0
15702,5.7,XPC,mRNA,NW_005054317.1:7337918-7346649,+,-,360,367,8.505811554,-0.022,0.022,0.946091398,1,no,2,0,0
428,10.3,AMMECR1L,mRNA,NW_005054380.1:2631606-2645362,-,-,929,1087,9.977279923,-0.227,0.227,0.340187847,1,no,2,0,0
1464,14.8,CCDC93,mRNA,NW_005054298.1:6832729-6897575,-,-,209,225,7.761551232,-0.109,0.109,0.744384229,1,no,2,0,0
2743,-3.8,DMTN,mRNA,NW_005054999.1:6944-19008,+,-,54830,64175,15.86066266,-0.227,0.227,0.361597735,1,no,2,0,0
2971,-12.5,EBNA1BP2,mRNA,NW_005054347.1:1553276-1557914,-,-,156,141,7.214319121,0.144,0.144,0.684199555,1,no,2,0,0
10033,-8.8,MOB1B,mRNA,NW_005054520.1:781784-808817,+,-,2856,2919,11.49560523,-0.032,0.032,0.89605224,1,no,2,0,0
14817,-7.2,TRAPPC3,mRNA,NW_005054478.1:146550-152406,+,-,1999,2339,11.08281434,-0.227,0.227,0.339859069,1,no,2,0,0
618,-22.6,ARFGAP2,mRNA,NW_005054312.1:3044752-3053875,-,-,1863,1949,10.8963324,-0.065,0.065,0.79844647,1,no,2,0,0
709,-19.6,ARMC1,mRNA,NW_005054346.1:3104302-3138380,+,-,1215,1271,10.27961058,-0.066,0.066,0.722188954,1,no,2,0,0
2027,-6.7,COG3,mRNA,NW_005054322.1:3185380-3215538,+,-,3749,4386,11.98992663,-0.226,0.226,0.30268727,1,no,2,0,0
2603,-9.9,DENND10,mRNA,NW_005054451.1:737125-746658,-,-,137,119,7,0.205,0.205,0.474697187,1,no,2,0,0
4486,-6.1,HINFP,mRNA,NW_005054449.1:154552-163474,+,-,4181,4691,12.11504365,-0.166,0.166,0.590172835,1,no,2,0,0
10160,-20.7,MRPS5,mRNA,NW_005054521.1:642976-669950,+,-,507,565,9.06608919,-0.156,0.156,0.544944287,1,no,2,0,0
10856,4.6,NUMA1,mRNA,NW_005054571.1:419029-438343,+,-,13512,14949,13.79669873,-0.146,0.146,0.545336746,1,no,2,0,0
12344,-11.1,RCOR1,mRNA,NW_005054303.1:6148891-6192984,+,-,1066,911,9.949097156,0.226,0.226,0.374537409,1,no,2,0,0
12593,2.3,ROCK1,mRNA,NW_005054305.1:1632081-1714776,-,-,725,667,9.442943496,0.121,0.121,0.687476602,1,no,2,0,0
12705,-8.3,RPS6KA3,mRNA,NW_005054403.1:2090-40005,+,-,1926,1744,10.84156435,0.143,0.143,0.46667378,1,no,2,0,0
14565,-22.6,TMEM214,mRNA,NW_005054817.1:11207-21535,+,-,1058,1182,10.12928302,-0.159,0.159,0.471304321,1,no,2,0,0
15928,-0.3,ZNF410,mRNA,NW_005054301.1:6656317-6674112,-,-,1086,1020,10.04028972,0.092,0.092,0.648231591,1,no,2,0,0
2262,-20,CTBP1,mRNA,NW_005054458.1:1296396-1527908,+,-,5626,5118,12.39124359,0.137,0.137,0.617553638,1,no,2,0,0
4222,-18.5,GPS1,mRNA,NW_005054578.1:139479-150112,-,-,2437,2471,11.26091953,-0.02,0.02,0.913639849,1,no,2,0,0
9320,12.7,LOC115949457,lnc_RNA,NW_005064119.1:31-590,+,-,60,69,6.011227255,-0.2,0.2,0.704039565,1,no,2,0,0
9962,-5.1,MINDY2,mRNA,NW_005054313.1:7092030-7121731,+,-,1673,1637,10.6926155,0.031,0.031,0.913391331,1,no,2,0,0
10166,9.1,MRTFA,mRNA,NW_005054334.1:4343843-4421312,-,-,2789,2895,11.47269084,-0.054,0.054,0.78256387,1,no,2,0,0
11790,2.9,PPP4R2,mRNA,NW_005054317.1:914547-941154,-,-,8343,9375,13.11292814,-0.168,0.168,0.479827395,1,no,2,0,0
13277,12.5,SLC24A3,mRNA,NW_005054341.1:5375417-5458842,+,-,126,108,6.87036472,0.211,0.211,0.592695638,1,no,2,0,0
94,-20.8,ACADL,mRNA,NW_005054463.1:106547-123506,-,-,3839,3789,11.89708913,0.019,0.019,0.944073444,1,no,2,0,0
552,-9.5,AP2M1,mRNA,NW_005054309.1:3540172-3556667,+,-,32649,31644,14.97237405,0.045,0.045,0.867313101,1,no,2,0,0
3037,-0.1,EFTUD2,mRNA,NW_005054518.1:404203-428796,-,-,1266,1387,10.37340896,-0.131,0.131,0.542028297,1,no,2,0,0
3961,0.6,GET1,mRNA,NW_005054572.1:572330-575322,+,-,92,79,6.417852515,0.22,0.22,0.531647944,1,no,2,0,0
4634,9.6,HSPA9,mRNA,NW_005054494.1:899917-920619,-,-,5644,5466,12.4395712,0.046,0.046,0.876892708,1,no,2,0,0
4834,-15.5,INO80,mRNA,NW_005054312.1:1551337-1609683,+,-,4262,4911,12.16317792,-0.205,0.205,0.320207482,1,no,2,0,0
7546,-3.8,LOC102044820,mRNA,NW_005054454.1:430044-438125,+,-,1716,1469,10.63707766,0.224,0.224,0.383874605,1,no,2,0,0
9787,-9.9,MCRS1,mRNA,NW_005054886.1:20451-27151,+,-,3465,3541,11.77437527,-0.031,0.031,0.895312811,1,no,2,0,0
