Index,Sort order,GeneID,gene_type,locus,strand,sex-linked,avg UCRA,avg UFOR,log2(avg),log2(FC),abs(log2FC),pvalue,padj,significant,Num_over_min_min nCount,Num_over_min_log2(FC),DIFF_EXP
6539,0,LOC102038369,mRNA,NW_005054654.1:239196-255365,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6541,0,LOC102038374,mRNA,NW_005067977.1:5-592,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6543,0,LOC102038382,mRNA,NW_005054308.1:8819585-8826778,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6546,0,LOC102038413,mRNA,NW_005054390.1:798657-810646,+,-,0,0,-3.321928095,0,0,0.876147507,NA,no,0,0,0
6552,0,LOC102038437,mRNA,NW_005054961.1:33067-35445,-,-,0,0,-3.321928095,0,0,0.872710851,NA,no,0,0,0
6554,0,LOC102038441,mRNA,NW_005054300.1:13449177-13451330,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6558,0,LOC102038475,mRNA,NW_005056353.1:1941-2615,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6562,0,LOC102038522,mRNA,NW_005054483.1:469563-477565,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6565,0,LOC102038531,mRNA,NW_005054606.1:566-90238,-,-,0,0,-3.321928095,0,0,0.914733813,NA,no,0,0,0
6571,0,LOC102038547,mRNA,NW_005054308.1:8827248-8831485,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6581,0,LOC102038598,mRNA,NW_005054559.1:114225-115166,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6591,0,LOC102038642,mRNA,NW_005054479.1:1209347-1214923,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6592,0,LOC102038645,mRNA,NW_005054665.1:126616-138364,+,-,0,0,-3.321928095,0,0,0.858290666,NA,no,0,0,0
6594,0,LOC102038650,mRNA,NW_005054298.1:14299525-14303857,-,-,0,0,-3.321928095,0,0,0.863044848,NA,no,0,0,0
6595,0,LOC102038653,mRNA,NW_005054301.1:13017591-13019579,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6598,0,LOC102038692,mRNA,NW_005054483.1:483462-494364,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6601,0,LOC102038718,mRNA,NW_005054309.1:3301445-3310775,-,-,0,0,-3.321928095,0,0,0.667993527,NA,no,0,0,0
6602,0,LOC102038727,mRNA,NW_005054326.1:3546906-3548113,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6605,0,LOC102038766,mRNA,NW_005054559.1:119404-120351,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6607,0,LOC102038776,mRNA,NW_005054300.1:16894438-16896791,+,-,0,0,-3.321928095,0,0,0.917571025,NA,no,0,0,0
6615,0,LOC102038821,mRNA,NW_005054301.1:13021608-13023589,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6617,0,LOC102038843,mRNA,NW_005054378.1:463674-473543,+,-,0,0,-3.321928095,0,0,0.917545452,NA,no,0,0,0
6618,0,LOC102038856,mRNA,NW_005054483.1:498018-506676,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6621,0,LOC102038866,mRNA,NW_005054614.1:214219-221817,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6622,0,LOC102038876,lnc_RNA,NW_005054299.1:2357018-2388049,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6624,0,LOC102038891,mRNA,NW_005054312.1:3954547-3964619,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6628,0,LOC102038927,mRNA,NW_005054456.1:904103-912040,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6629,0,LOC102038930,mRNA,NW_005054518.1:6925-7704,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6630,0,LOC102038933,mRNA,NW_005054559.1:124081-125278,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6631,0,LOC102038936,mRNA,NW_005054665.1:120166-124393,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6632,0,LOC102038938,mRNA,NW_005054809.1:62366-65493,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6634,0,LOC102038941,mRNA,NW_005055402.1:4-5230,-,-,0,0,-3.321928095,0,0,0.917572461,NA,no,0,0,0
6638,0,LOC102038979,mRNA,NW_005054507.1:395691-396851,-,-,0,0,-3.321928095,0,0,0.917572461,NA,no,0,0,0
6642,0,LOC102039015,lnc_RNA,NW_005054371.1:1064063-1077145,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6643,0,LOC102039032,mRNA,NW_005054483.1:509309-512532,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6654,0,LOC102039102,mRNA,NW_005054518.1:12886-13299,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6655,0,LOC102039105,mRNA,NW_005054559.1:132121-139884,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6660,0,LOC102039148,mRNA,NW_005054444.1:965947-1001707,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6662,0,LOC102039159,mRNA,NW_005056473.1:191-3417,-,-,0,0,-3.321928095,0,0,0.917572461,NA,no,0,0,0
6667,0,LOC102039185,mRNA,NW_005054356.1:13688-14949,-,-,0,0,-3.321928095,0,0,0.972461645,NA,no,0,0,0
6668,0,LOC102039202,mRNA,NW_005054473.1:500987-503375,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6671,0,LOC102039213,transcript,NW_005054614.1:18468-32839,+,-,0,0,-3.321928095,0,0,0.972465972,NA,no,0,0,0
6677,0,LOC102039239,mRNA,NW_005054322.1:5850835-5858762,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6684,0,LOC102039274,mRNA,NW_005054518.1:24264-28142,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6685,0,LOC102039276,mRNA,NW_005054559.1:140053-150747,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6688,0,LOC102039285,mRNA,NW_005054300.1:17025473-17056098,-,-,0,0,-3.321928095,0,0,0.917573897,NA,no,0,0,0
6689,0,LOC102039287,mRNA,NW_005054302.1:2174552-2180562,+,-,0,0,-3.321928095,0,0,0.863045796,NA,no,0,0,0
6690,0,LOC102039311,lnc_RNA,NW_005054371.1:1522284-1527215,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6693,0,LOC102039345,mRNA,NW_005054313.1:4719185-4740121,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6696,0,LOC102039358,mRNA,NW_005054356.1:1362-1754,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6697,0,LOC102039361,mRNA,NW_005054369.1:506669-508782,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6699,0,LOC102039372,mRNA,NW_005054439.1:721508-723092,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6700,0,LOC102039374,mRNA,NW_005054473.1:507864-519684,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6708,0,LOC102039409,mRNA,NW_005054320.1:7328213-7337904,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6709,0,LOC102039412,mRNA,NW_005054326.1:4367839-4397083,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6713,0,LOC102039446,mRNA,NW_005054518.1:31316-32020,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6714,0,LOC102039449,mRNA,NW_005054559.1:179982-186888,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6718,0,LOC102039466,lnc_RNA,NW_005054315.1:6181741-6220908,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6720,0,LOC102039468,lnc_RNA,NW_005054317.1:1568704-1574475,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6723,0,LOC102039499,mRNA,NW_005054479.1:132436-173214,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6727,0,LOC102039536,mRNA,NW_005054356.1:2772-3164,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6728,0,LOC102039552,mRNA,NW_005054473.1:535916-537538,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6735,0,LOC102039616,pseudogene,NW_005054414.1:1895547-1897075,+,-,0,0,-3.321928095,0,0,0.972461645,NA,no,0,0,0
6737,0,LOC102039625,mRNA,NW_005054518.1:62993-63785,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6740,0,LOC102039632,mRNA,NW_005054814.1:9824-59379,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6749,0,LOC102039680,mRNA,NW_005071240.1:4-429,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6751,0,LOC102039701,mRNA,NW_005054334.1:5074200-5078466,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6755,0,LOC102039718,mRNA,NW_005054411.1:2572579-2573959,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6760,0,LOC102039735,mRNA,NW_005054665.1:10584-14539,+,-,0,0,-3.321928095,0,0,0.573468355,NA,no,0,0,0
6764,0,LOC102039780,transcript,NW_005054397.1:747188-753339,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6766,0,LOC102039790,mRNA,NW_005054518.1:75959-77442,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6771,0,LOC102039805,mRNA,NW_005054303.1:9093863-9095574,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6781,0,LOC102039843,mRNA,NW_005054587.1:1257-3314,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6783,0,LOC102039845,mRNA,NW_005056531.1:304-2922,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6785,0,LOC102039866,lnc_RNA,NW_005054315.1:6277399-6396715,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6786,0,LOC102039876,mRNA,NW_005054356.1:25629-25991,-,-,0,0,-3.321928095,0,0,0.917572461,NA,no,0,0,0
6791,0,LOC102039897,mRNA,NW_005054522.1:75647-252096,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6792,0,LOC102039900,mRNA,NW_005054600.1:438136-440706,-,-,0,0,-3.321928095,0,0,0.945231755,NA,no,0,0,0
6793,0,LOC102039904,mRNA,NW_005054665.1:41775-47209,+,-,0,0,-3.321928095,0,0,0.917543511,NA,no,0,0,0
6798,0,LOC102039932,mRNA,NW_005054337.1:3474460-3488863,-,-,0,0,-3.321928095,0,0,0.917569503,NA,no,0,0,0
6799,0,LOC102039941,mRNA,NW_005054373.1:2693825-2694531,-,-,0,0,-3.321928095,0,0,0.917543511,NA,no,0,0,0
6801,0,LOC102039957,mRNA,NW_005054518.1:79440-80580,+,-,0,0,-3.321928095,0,0,0.863016173,NA,no,0,0,0
6805,0,LOC102039967,mRNA,NW_005055457.1:7-4254,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6812,0,LOC102040008,mRNA,NW_005054547.1:14041-482717,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6815,0,LOC102040025,lnc_RNA,NW_005054305.1:894051-917006,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6817,0,LOC102040045,mRNA,NW_005054346.1:240207-265031,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6820,0,LOC102040055,mRNA,NW_005054408.1:213038-260583,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6822,0,LOC102040070,mRNA,NW_005054615.1:270387-276492,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6823,0,LOC102040072,mRNA,NW_005054665.1:53986-66427,+,-,0,0,-3.321928095,0,0,0.678095202,NA,no,0,0,0
6834,0,LOC102040135,pseudogene,NW_005055465.1:3721-8666,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6840,0,LOC102040177,mRNA,NW_005054574.1:206950-218018,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6845,0,LOC102040209,lnc_RNA,NW_005054343.1:275644-293138,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6852,0,LOC102040253,pseudogene,NW_005054307.1:7902667-7908554,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6862,0,LOC102040305,lnc_RNA,NW_005054303.1:10229014-10232540,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6863,0,LOC102040310,pseudogene,NW_005054308.1:5835303-5837784,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6869,0,LOC102040349,mRNA,NW_005054726.1:130683-140240,+,-,0,0,-3.321928095,0,0,0.809165021,NA,no,0,0,0
6870,0,LOC102040350,mRNA,NW_005054815.1:552-7763,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6877,0,LOC102040379,lnc_RNA,NW_005054343.1:673541-687997,-,-,0,0,-3.321928095,0,0,0.917571982,NA,no,0,0,0
6880,0,LOC102040400,mRNA,NW_005054462.1:64069-66545,-,-,0,0,-3.321928095,0,0,0.863046271,NA,no,0,0,0
6885,0,LOC102040427,mRNA,NW_005054306.1:11792789-11817698,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6891,0,LOC102040506,mRNA,NW_005054412.1:92407-118245,+,-,0,0,-3.321928095,0,0,0.971058457,NA,no,0,0,0
6894,0,LOC102040514,mRNA,NW_005054444.1:1253580-1256239,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6896,0,LOC102040521,mRNA,NW_005054536.1:35683-38338,+,-,0,0,-3.321928095,0,0,0.972461645,NA,no,0,0,0
6897,0,LOC102040522,mRNA,NW_005054574.1:504356-512415,-,-,0,0,-3.321928095,0,0,0.917572461,NA,no,0,0,0
6898,0,LOC102040525,mRNA,NW_005054657.1:55041-59052,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6901,0,LOC102040530,lnc_RNA,NW_005054297.1:25333435-25351410,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6909,0,LOC102040578,mRNA,NW_005054512.1:578206-584004,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6912,0,LOC102040594,lnc_RNA,NW_005054303.1:10612528-10620322,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6913,0,LOC102040600,mRNA,NW_005054310.1:10703264-10709872,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6915,0,LOC102040611,mRNA,NW_005054333.1:5643263-5652121,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6919,0,LOC102040627,mRNA,NW_005054397.1:1414200-1419164,+,-,0,0,-3.321928095,0,0,0.863045322,NA,no,0,0,0
6922,0,LOC102040638,mRNA,NW_005054567.1:598125-664465,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6926,0,LOC102040680,mRNA,NW_005054444.1:1262061-1267940,-,-,0,0,-3.321928095,0,0,0.917572461,NA,no,0,0,0
6930,0,LOC102040694,mRNA,NW_005075099.1:6-293,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6931,0,LOC102040696,mRNA,NW_005054298.1:4169268-4182207,-,-,0,0,-3.321928095,0,0,0.740693967,NA,no,0,0,0
6934,0,LOC102040724,mRNA,NW_005054356.1:284071-696770,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6935,0,LOC102040728,mRNA,NW_005054371.1:1860306-1866888,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6937,0,LOC102040733,lnc_RNA,NW_005054415.1:422125-432001,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6938,0,LOC102040747,mRNA,NW_005054665.1:221484-226562,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6941,0,LOC102040754,mRNA,NW_005055152.1:6920-20128,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6943,0,LOC102040760,mRNA,NW_005054303.1:1708302-1740583,-,-,0,0,-3.321928095,0,0,0.742635054,NA,no,0,0,0
6948,0,LOC102040797,mRNA,NW_005054397.1:1424917-1430515,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6950,0,LOC102040815,mRNA,NW_005054992.1:211-573,-,-,0,0,-3.321928095,0,0,0.917570067,NA,no,0,0,0
6960,0,LOC102040863,mRNA,NW_005054588.1:380680-401750,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6962,0,LOC102040867,mRNA,NW_005056645.1:140-2456,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6975,0,LOC102040968,mRNA,NW_005054426.1:900173-910374,-,-,0,0,-3.321928095,0,0,0.917572461,NA,no,0,0,0
6980,0,LOC102040989,lnc_RNA,NW_005054297.1:25535902-25537808,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6984,0,LOC102041025,mRNA,NW_005054588.1:437616-453984,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6985,0,LOC102041026,mRNA,NW_005054608.1:39926-245857,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6986,0,LOC102041027,mRNA,NW_005054658.1:4288-24644,+,-,0,0,-3.321928095,0,0,0.720590622,NA,no,0,0,0
6987,0,LOC102041030,mRNA,NW_005076409.1:4-264,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
6988,0,LOC102041039,mRNA,NW_005054303.1:1761200-1767139,-,-,0,0,-3.321928095,0,0,0.972463569,NA,no,0,0,0
6992,0,LOC102041053,mRNA,NW_005054340.1:85345-94341,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6994,0,LOC102041070,mRNA,NW_005054504.1:110721-117138,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
6995,0,LOC102041073,mRNA,NW_005054615.1:284274-287917,-,-,0,0,-3.321928095,0,0,0.917571982,NA,no,0,0,0
6998,0,LOC102041084,mRNA,NW_005054298.1:4208035-4218209,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7005,0,LOC102041151,mRNA,NW_005054992.1:21969-22352,-,-,0,0,-3.321928095,0,0,0.863016173,NA,no,0,0,0
7007,0,LOC102041176,mRNA,NW_005054402.1:305986-306912,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7010,0,LOC102041190,mRNA,NW_005054588.1:468209-486492,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7011,0,LOC102041195,mRNA,NW_005056737.1:583-2772,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7012,0,LOC102041198,mRNA,NW_005054298.1:16512168-16577734,-,-,0,0,-3.321928095,0,0,0.972462607,NA,no,0,0,0
7013,0,LOC102041207,mRNA,NW_005054303.1:1773013-1777428,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7014,0,LOC102041213,mRNA,NW_005054316.1:3547007-3563284,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7015,0,LOC102041232,pseudogene,NW_005054385.1:981148-1016701,-,-,0,0,-3.321928095,0,0,0.971928409,NA,no,0,0,0
7018,0,LOC102041238,mRNA,NW_005054426.1:985072-987991,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7021,0,LOC102041248,mRNA,NW_005054615.1:297204-305649,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7029,0,LOC102041327,mRNA,NW_005054992.1:28343-28701,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7031,0,LOC102041332,mRNA,NW_005054303.1:11283273-11283908,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7034,0,LOC102041347,mRNA,NW_005054367.1:2100315-2317624,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7035,0,LOC102041351,mRNA,NW_005054402.1:311329-312285,+,-,0,0,-3.321928095,0,0,0.917543511,NA,no,0,0,0
7036,0,LOC102041364,pseudogene,NW_005054588.1:523432-524592,-,-,0,0,-3.321928095,0,0,0.911619201,NA,no,0,0,0
7037,0,LOC102041369,mRNA,NW_005056746.1:664-2826,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7045,0,LOC102041424,mRNA,NW_005055174.1:9883-18465,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7053,0,LOC102041474,mRNA,NW_005054436.1:1173082-1175086,+,-,0,0,-3.321928095,0,0,0.959063364,NA,no,0,0,0
7057,0,LOC102041502,mRNA,NW_005054308.1:4539309-4544752,+,-,0,0,-3.321928095,0,0,0.863046271,NA,no,0,0,0
7059,0,LOC102041540,mRNA,NW_005056799.1:1372-2185,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7062,0,LOC102041557,lnc_RNA,NW_005054316.1:3687259-3691396,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7064,0,LOC102041582,mRNA,NW_005054421.1:9700-26430,+,-,0,0,-3.321928095,0,0,0.972464224,NA,no,0,0,0
7065,0,LOC102041595,mRNA,NW_005054706.1:10025-121555,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7066,0,LOC102041598,mRNA,NW_005054994.1:12570-20793,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7077,0,LOC102041707,mRNA,NW_005054588.1:413982-425391,+,-,0,0,-3.321928095,0,0,0.972462607,NA,no,0,0,0
7079,0,LOC102041724,mRNA,NW_005054303.1:1823904-1839376,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7085,0,LOC102041776,pseudogene,NW_005055177.1:2580-10976,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7086,0,LOC102041781,mRNA,NW_005054302.1:3699115-3699831,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7094,0,LOC102041864,lnc_RNA,NW_005054412.1:1420792-1434240,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7097,0,LOC102041874,pseudogene,NW_005054490.1:831490-832262,+,-,0,0,-3.321928095,0,0,0.972461645,NA,no,0,0,0
7099,0,LOC102041885,mRNA,NW_005054298.1:16820102-16910443,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7109,0,LOC102041951,mRNA,NW_005054308.1:4665213-4668024,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7112,0,LOC102041987,mRNA,NW_005054474.1:749985-751529,+,-,0,0,-3.321928095,0,0,0.972493138,NA,no,0,0,0
7129,0,LOC102042130,pseudogene,NW_005054332.1:5807200-5854006,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7130,0,LOC102042148,mRNA,NW_005054383.1:2076225-2080066,-,-,0,0,-3.321928095,0,0,0.972460683,NA,no,0,0,0
7135,0,LOC102042159,mRNA,NW_005054531.1:2449-6099,-,-,0,0,-3.321928095,0,0,0.972461645,NA,no,0,0,0
7140,0,LOC102042174,mRNA,NW_005054303.1:11855880-11857427,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7159,0,LOC102042338,mRNA,NW_005054303.1:11873746-11883691,+,-,0,0,-3.321928095,0,0,0.960465155,NA,no,0,0,0
7161,0,LOC102042357,mRNA,NW_005054373.1:600548-625759,+,-,0,0,-3.321928095,0,0,0.843164561,NA,no,0,0,0
7165,0,LOC102042383,mRNA,NW_005054298.1:16936240-16979724,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7168,0,LOC102042435,mRNA,NW_005054675.1:179629-214808,-,-,0,0,-3.321928095,0,0,0.917571982,NA,no,0,0,0
7169,0,LOC102042437,mRNA,NW_005054707.1:161677-165442,-,-,0,0,-3.321928095,0,0,0.678277795,NA,no,0,0,0
7172,0,LOC102042441,mRNA,NW_005055181.1:5550-7481,-,-,0,0,-3.321928095,0,0,0.676136745,NA,no,0,0,0
7183,0,LOC102042542,mRNA,NW_005057001.1:6-2784,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7195,0,LOC102042651,mRNA,NW_005054457.1:1041750-1047693,+,-,0,0,-3.321928095,0,0,0.701879598,NA,no,0,0,0
7200,0,LOC102042684,lnc_RNA,NW_005054352.1:2129240-2205754,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7201,0,LOC102042693,mRNA,NW_005054415.1:377599-379793,+,-,0,0,-3.321928095,0,0,0.925662987,NA,no,0,0,0
7209,0,LOC102042731,lnc_RNA,NW_005054334.1:5804513-5806680,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7211,0,LOC102042750,mRNA,NW_005054436.1:1315464-1322494,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7212,0,LOC102042759,mRNA,NW_005054595.1:256859-282854,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7219,0,LOC102042778,mRNA,NW_005054305.1:5634970-5645044,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7224,0,LOC102042830,mRNA,NW_005054622.1:353887-426613,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7229,0,LOC102042845,mRNA,NW_005054324.1:4167263-4184199,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7231,0,LOC102042862,mRNA,NW_005054425.1:329912-353838,-,-,0,0,-3.321928095,0,0,0.917571982,NA,no,0,0,0
7233,0,LOC102042878,mRNA,NW_005057110.1:497-2441,+,-,0,0,-3.321928095,0,0,0.972460202,NA,no,0,0,0
7235,0,LOC102042915,mRNA,NW_005054404.1:1984662-1995066,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7241,0,LOC102042938,mRNA,NW_005054298.1:6820587-6829041,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7242,0,LOC102042939,mRNA,NW_005054301.1:4206249-4601004,-,-,0,0,-3.321928095,0,0,0.863017121,NA,no,0,0,0
7252,0,LOC102043012,mRNA,NW_005054324.1:4196223-4198151,+,-,0,0,-3.321928095,0,0,0.863016173,NA,no,0,0,0
7254,0,LOC102043025,lnc_RNA,NW_005054402.1:1503778-1515666,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7265,0,LOC102043072,mRNA,NW_005054357.1:2577524-2578754,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7266,0,LOC102043077,mRNA,NW_005054385.1:2393078-2415756,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7268,0,LOC102043090,lnc_RNA,NW_005054477.1:53645-164748,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7280,0,LOC102043152,mRNA,NW_005054457.1:1109371-1114295,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7281,0,LOC102043153,mRNA,NW_005054474.1:85771-116571,-,-,0,0,-3.321928095,0,0,0.9069662,NA,no,0,0,0
7282,0,LOC102043156,mRNA,NW_005054509.1:43259-45157,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7296,0,LOC102043266,mRNA,NW_005054637.1:261594-293999,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7304,0,LOC102043307,mRNA,NW_005054369.1:643346-647532,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7305,0,LOC102043322,mRNA,NW_005054457.1:1116733-1124461,+,-,0,0,-3.321928095,0,0,0.917571503,NA,no,0,0,0
7310,0,LOC102043340,mRNA,NW_005057229.1:82-1647,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7312,0,LOC102043342,mRNA,NW_005054300.1:6552239-6589521,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7313,0,LOC102043345,lnc_RNA,NW_005054306.1:10397424-10403231,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
