Index,Sort order,GeneID,gene_type,locus,strand,sex-linked,avg mUCRA,avg mUFOR,log2(avg),log2(FC),abs(log2FC),pvalue,padj,significant,Num_over_min_min nCount,Num_over_min_log2(FC),DIFF_EXP
14377,2,THOC3,mRNA,NW_005054308.1:9008573-9013513,-,-,3465,3120,11.7,0.2,0.2,0.48,0.67,no,2,0,0
461,7,ANK1,mRNA,NW_005054535.1:439602-483972,+,-,310611,281572,18.2,0.1,0.1,0.32,0.53,no,2,0,0
524,23,ANP32A,mRNA,NW_005054366.1:2854255-2865423,-,-,6178,6614,12.6,-0.1,0.1,0.59,0.75,no,2,0,0
685,16,ARID4B,mRNA,NW_005054348.1:1996469-2082912,+,-,10309,8008,13.2,0.4,0.4,0.06,0.19,no,2,0,0
3975,-4,GGA1,mRNA,NW_005054334.1:3062919-3072940,+,-,3120,3128,11.6,0.0,0.0,0.98,0.99,no,2,0,0
10592,36,NHP2,mRNA,NW_005054308.1:9379724-9380866,-,-,315,280,8.2,0.2,0.2,0.39,0.59,no,2,0,0
11244,-36,PDP1,mRNA,NW_005054344.1:4452879-4459726,+,-,46,57,5.7,-0.3,0.3,0.31,0.52,no,2,0,0
11949,28,PSMC3,mRNA,NW_005054312.1:3382087-3388658,-,-,31002,27204,14.8,0.2,0.2,0.42,0.62,no,2,0,0
12686,32,RPS18,mRNA,NW_005055537.1:4335-8672,-,-,12171,9458,13.4,0.4,0.4,0.29,0.49,no,2,0,0
12687,-12,RPS19BP1,mRNA,NW_005054334.1:3798538-3800797,-,-,455,420,8.8,0.1,0.1,0.63,0.78,no,2,0,0
12741,36,RSBN1L,mRNA,NW_005054354.1:3874919-3907202,+,-,4117,3409,11.9,0.3,0.3,0.08,0.22,no,2,0,0
12998,36,SENP1,mRNA,NW_005054734.1:21424-29853,+,-,3859,3377,11.8,0.2,0.2,0.18,0.36,no,2,0,0
14119,18,TADA2B,mRNA,NW_005054372.1:3460502-3465039,-,-,1956,1946,10.9,0.0,0.0,0.96,0.98,no,2,0,0
14806,-36,TRAK2,mRNA,NW_005054298.1:25057175-25077624,+,-,432,456,8.8,-0.1,0.1,0.69,0.83,no,2,0,0
15425,-21,UST,mRNA,NW_005054316.1:355242-454389,-,-,58,74,6.0,-0.4,0.4,0.11,0.27,no,2,0,0
15779,-18,ZBTB26,mRNA,NW_005054329.1:1546179-1548555,+,-,728,737,9.5,0.0,0.0,0.93,0.96,no,2,0,0
656,26,ARHGAP6,mRNA,NW_005054382.1:511316-580829,+,-,214,172,7.6,0.3,0.3,0.11,0.26,no,2,0,0
3829,-21,GABPB1,mRNA,NW_005054313.1:3124228-3140688,-,-,706,641,9.4,0.1,0.1,0.24,0.43,no,2,0,0
4826,36,ING4,mRNA,NW_005054320.1:7922280-7935996,-,-,463,399,8.8,0.2,0.2,0.28,0.48,no,2,0,0
5480,36,LMO2,mRNA,NW_005054402.1:423924-427952,+,-,45172,38669,15.4,0.2,0.2,0.34,0.55,no,2,0,0
12147,-33,RAB3GAP1,mRNA,NW_005054298.1:4950997-4973547,-,-,463,550,9.0,-0.3,0.3,0.18,0.36,no,2,0,0
12318,-22,RBMX2,mRNA,NW_005054504.1:553071-555220,-,-,1653,2127,10.9,-0.4,0.4,0.03,0.11,no,2,0,0
13007,36,SEPTIN11,mRNA,NW_005054520.1:439419-483964,-,-,217,193,7.7,0.2,0.2,0.41,0.61,no,2,0,0
14492,-5,TMEM11,mRNA,NW_005054319.1:2657-16477,-,-,4680,5440,12.3,-0.2,0.2,0.17,0.35,no,2,0,0
15228,-18,U2SURP,mRNA,NW_005054371.1:3033754-3076792,+,-,1038,874,9.9,0.2,0.2,0.14,0.30,no,2,0,0
15692,-26,XIAP,mRNA,NW_005054314.1:2131954-2148297,+,-,1369,1477,10.5,-0.1,0.1,0.54,0.72,no,2,0,0
15858,15,ZFAT,mRNA,NW_005054394.1:1507979-1574962,-,-,983,789,9.8,0.3,0.3,0.05,0.16,no,2,0,0
348,-36,AKAP10,mRNA,NW_005054368.1:3163154-3184711,-,-,151,170,7.3,-0.2,0.2,0.43,0.63,no,2,0,0
2425,20,CUNH7orf26,mRNA,NW_005054383.1:2693165-2702867,-,-,1134,1319,10.3,-0.2,0.2,0.19,0.38,no,2,0,0
5615,-36,LOC102032296,mRNA,NW_005054449.1:423034-433458,-,-,121,139,7.0,-0.2,0.2,0.38,0.58,no,2,0,0
5709,0,LOC102032918,mRNA,NW_005055063.1:17746-22267,+,-,7138,7265,12.8,0.0,0.0,0.90,0.95,no,2,0,0
5796,-26,LOC102033476,mRNA,NW_005054298.1:26285341-26292781,-,-,2148,2271,11.1,-0.1,0.1,0.65,0.80,no,2,0,0
12675,36,RPRD2,mRNA,NW_005054618.1:203401-211208,+,-,1587,1458,10.6,0.1,0.1,0.47,0.66,no,2,0,0
14136,-23,TAF8,mRNA,NW_005054512.1:77266-87261,-,-,182,206,7.6,-0.2,0.2,0.37,0.57,no,2,0,0
14463,36,TMBIM6,mRNA,NW_005054605.1:126380-128496,+,-,10240,10090,13.3,0.0,0.0,0.90,0.95,no,2,0,0
14830,5,TRIAP1,mRNA,NW_005054330.1:6213443-6216324,-,-,780,640,9.5,0.3,0.3,0.20,0.39,no,2,0,0
568,27,APBA3,mRNA,NW_005054441.1:1063053-1069207,-,-,227,241,7.9,-0.1,0.1,0.68,0.82,no,2,0,0
1675,36,CENPU,mRNA,NW_005054297.1:18628579-18639459,+,-,34,37,5.1,-0.1,0.1,0.67,0.81,no,2,0,0
2359,2,CUNH17orf80,mRNA,NW_005054646.1:93648-95561,+,-,533,610,9.2,-0.2,0.2,0.34,0.55,no,2,0,0
2615,-29,DENND5A,mRNA,NW_005054416.1:167689-213770,-,-,631,810,9.5,-0.4,0.4,0.07,0.21,no,2,0,0
3094,12,EIF5,mRNA,NW_005054303.1:6694205-6700142,+,-,57131,48087,15.7,0.2,0.2,0.12,0.28,no,2,0,0
4883,5,IPPK,mRNA,NW_005054339.1:126755-146645,-,-,57,59,5.9,-0.1,0.1,0.77,0.87,no,2,0,0
5439,-7,LIMK2,mRNA,NW_005054330.1:6459148-6479822,+,-,172,202,7.5,-0.2,0.2,0.19,0.38,no,2,0,0
7801,18,LOC106632099,mRNA,NW_005054739.1:44284-49595,+,-,192,246,7.8,-0.4,0.4,0.21,0.41,no,2,0,0
10108,31,MRPL2,mRNA,NW_005054746.1:9052-10136,-,-,279,243,8.0,0.2,0.2,0.44,0.63,no,2,0,0
10644,-8,NLRX1,mRNA,NW_005054449.1:181575-187569,+,-,127,119,6.9,0.1,0.1,0.75,0.86,no,2,0,0
14582,-9,TMEM250,mRNA,NW_005054329.1:2314303-2314828,-,-,2967,3812,11.7,-0.4,0.4,0.06,0.19,no,2,0,0
15111,-16,TSPAN6,mRNA,NW_005054349.1:893721-899170,+,-,49,53,5.7,-0.1,0.1,0.73,0.85,no,2,0,0
8,36,AAK1,mRNA,NW_005054647.1:156671-221326,-,-,5401,4781,12.3,0.2,0.2,0.17,0.35,no,2,0,0
161,-25,ACTR6,mRNA,NW_005054331.1:5709115-5717369,+,-,214,230,7.8,-0.1,0.1,0.72,0.84,no,2,0,0
246,-30,ADIPOR2,mRNA,NW_005054326.1:235689-277922,-,-,24493,27755,14.7,-0.2,0.2,0.40,0.60,no,2,0,0
2352,6,CUNH16orf70,mRNA,NW_005054343.1:2171070-2207335,-,-,2207,1720,10.9,0.4,0.4,0.01,0.07,no,2,0,0
3307,-29,EVI5,mRNA,NW_005054336.1:2988806-3049995,-,-,2786,2808,11.4,0.0,0.0,0.93,0.97,no,2,0,0
4167,-15,GPR137B,mRNA,NW_005054348.1:1664919-1690242,-,-,117,115,6.9,0.0,0.0,0.91,0.96,no,2,0,0
4647,-1,HTATSF1,mRNA,NW_005054349.1:29230-45822,+,-,4987,4219,12.2,0.2,0.2,0.11,0.27,no,2,0,0
7489,23,LOC102044497,mRNA,NW_005054833.1:36347-60244,+,-,2313,2447,11.2,-0.1,0.1,0.56,0.73,no,2,0,0
10056,-1,MOSPD1,mRNA,NW_005054456.1:1411782-1420804,+,-,280,279,8.1,0.0,0.0,0.98,0.99,no,2,0,0
11337,-19,PHACTR4,mRNA,NW_005054436.1:86637-135501,-,-,5872,7537,12.7,-0.4,0.4,0.04,0.14,no,2,0,0
11956,36,PSMD13,mRNA,NW_005054416.1:1948261-1956060,+,-,1096,1073,10.1,0.0,0.0,0.89,0.94,no,2,0,0
12755,36,RSRC1,mRNA,NW_005054309.1:10699488-10718643,-,-,1086,907,10.0,0.3,0.3,0.14,0.30,no,2,0,0
13137,-1,SHC1,mRNA,NW_005054546.1:718070-723384,-,-,582,647,9.3,-0.2,0.2,0.31,0.52,no,2,0,0
14614,-28,TMEM50A,mRNA,NW_005054436.1:875868-880136,-,-,3293,3998,11.8,-0.3,0.3,0.22,0.41,no,2,0,0
296,5,AGO2,mRNA,NW_005054419.1:1518860-1552519,+,-,4042,3316,11.8,0.3,0.3,0.20,0.38,no,2,0,0
871,19,ATP5PD,mRNA,NW_005054370.1:2877624-2880115,+,-,5323,5010,12.3,0.1,0.1,0.66,0.81,no,2,0,0
1651,13,CELF1,mRNA,NW_005054312.1:3409014-3449112,-,-,4417,3679,12.0,0.3,0.3,0.10,0.25,no,2,0,0
3789,-22,FURIN,mRNA,NW_005054366.1:3633599-3645926,-,-,14441,17097,13.9,-0.2,0.2,0.13,0.29,no,2,0,0
4428,6,HECTD1,mRNA,NW_005054301.1:10055377-10114014,+,-,11451,8930,13.3,0.4,0.4,0.04,0.15,no,2,0,0
4546,36,HNRNPR,mRNA,NW_005054499.1:541733-553740,-,-,3843,3738,11.9,0.0,0.0,0.81,0.90,no,2,0,0
10231,-26,MTMR4,mRNA,NW_005054381.1:2828368-2863999,+,-,339,391,8.5,-0.2,0.2,0.27,0.47,no,2,0,0
10740,8,NR1D2,mRNA,NW_005054351.1:1268280-1289135,+,-,1984,1548,10.8,0.4,0.4,0.05,0.17,no,2,0,0
14022,-3,SUPT20H,mRNA,NW_005054322.1:7518215-7547805,+,-,663,611,9.3,0.1,0.1,0.42,0.61,no,2,0,0
14222,-10,TBXAS1,mRNA,NW_005054326.1:4963022-5189417,-,-,869,1115,10.0,-0.4,0.4,0.09,0.24,no,2,0,0
14460,14,TMA16,mRNA,NW_005054297.1:25875109-25894746,-,-,246,193,7.8,0.3,0.3,0.15,0.33,no,2,0,0
15588,2,WDR20,mRNA,NW_005054303.1:5934226-5952494,+,-,1283,1136,10.2,0.2,0.2,0.19,0.38,no,2,0,0
5402,36,LETM2,mRNA,NW_005054597.1:460646-475091,+,-,2109,1860,11.0,0.2,0.2,0.18,0.37,no,2,0,0
7203,-36,LOC102042703,mRNA,NW_005054493.1:609655-619681,+,-,2462,3004,11.4,-0.3,0.3,0.10,0.25,no,2,0,0
8868,34,LOC115948892,mRNA,NW_005054596.1:7950-9817,-,-,531,443,8.9,0.3,0.3,0.22,0.42,no,2,0,0
11946,36,PSMB7,mRNA,NW_005054329.1:1006603-1024835,+,-,16092,16605,14.0,0.0,0.0,0.87,0.93,no,2,0,0
12311,26,RBM48,mRNA,NW_005054307.1:7065571-7070478,-,-,300,234,8.1,0.4,0.4,0.11,0.27,no,2,0,0
12945,4,SEC16A,mRNA,NW_005054329.1:2553639-2576605,-,-,5569,4995,12.4,0.2,0.2,0.36,0.56,no,2,0,0
14632,11,TMEM69,mRNA,NW_005054347.1:3442343-3445783,+,-,523,521,9.0,0.0,0.0,0.98,0.99,no,2,0,0
15646,26,WIPI1,mRNA,NW_005054498.1:707449-726756,+,-,15841,16157,14.0,0.0,0.0,0.86,0.93,no,2,0,0
2660,2,DHRS7B,mRNA,NW_005054399.1:613-11649,-,-,5272,5947,12.5,-0.2,0.2,0.33,0.54,no,2,0,0
3121,17,ELOVL1,mRNA,NW_005054347.1:1630981-1644904,-,-,1427,1441,10.5,0.0,0.0,0.93,0.97,no,2,0,0
4642,13,HSPD1,mRNA,NW_005054298.1:26305051-26313979,+,-,5395,4484,12.3,0.3,0.3,0.27,0.47,no,2,0,0
10895,8,OAZ1,mRNA,NW_005054441.1:4661-8778,-,-,83962,81565,16.3,0.0,0.0,0.86,0.93,no,2,0,0
12305,28,RBM39,mRNA,NW_005054481.1:1115230-1139950,+,-,11688,9124,13.3,0.4,0.4,0.02,0.09,no,2,0,0
14654,24,TMPO,mRNA,NW_005054331.1:5112247-5159778,+,-,1820,1422,10.7,0.4,0.4,0.08,0.22,no,2,0,0
15267,11,UBE2Q2,mRNA,NW_005054313.1:8966109-8996415,+,-,14897,12314,13.7,0.3,0.3,0.13,0.30,no,2,0,0
15748,-36,YPEL5,mRNA,NW_005054550.1:468923-478219,+,-,20826,23107,14.4,-0.2,0.2,0.43,0.62,no,2,0,0
870,13,ATP5PB,mRNA,NW_005054566.1:92653-95338,+,-,1548,1377,10.5,0.2,0.2,0.47,0.66,no,2,0,0
1086,36,BMP2K,mRNA,NW_005054304.1:49848-84644,+,-,1155,1028,10.1,0.2,0.2,0.34,0.55,no,2,0,0
1764,36,CGRRF1,mRNA,NW_005054303.1:13643063-13653450,-,-,1637,1355,10.5,0.3,0.3,0.11,0.27,no,2,0,0
3162,-23,ENHO,mRNA,NW_005054471.1:1157451-1158876,+,-,84,107,6.6,-0.4,0.4,0.09,0.24,no,2,0,0
3398,11,FAM133B,mRNA,NW_005054307.1:7048356-7058693,+,-,5625,4395,12.3,0.4,0.4,0.03,0.11,no,2,0,0
3421,6,FAM168B,mRNA,NW_005054388.1:2133701-2152432,-,-,34234,31687,15.0,0.1,0.1,0.51,0.69,no,2,0,0
4592,-30,HPSE,mRNA,NW_005054304.1:751866-764102,-,-,4047,5178,12.2,-0.4,0.4,0.04,0.14,no,2,0,0
6659,-5,LOC102039131,mRNA,NW_005054339.1:5487034-5496871,+,-,5382,6211,12.5,-0.2,0.2,0.26,0.46,no,2,0,0
7656,7,LOC102045431,mRNA,NW_005054532.1:4148-50655,-,-,97,75,6.4,0.4,0.4,0.12,0.28,no,2,0,0
9791,27,MCU,mRNA,NW_005054594.1:386905-398406,+,-,245,275,8.0,-0.2,0.2,0.38,0.58,no,2,0,0
11653,36,POLH,mRNA,NW_005054299.1:18507544-18516496,+,-,450,359,8.7,0.3,0.3,0.33,0.53,no,2,0,0
14494,17,TMEM115,mRNA,NW_005054339.1:1533148-1537023,+,-,8131,9107,13.1,-0.2,0.2,0.38,0.58,no,2,0,0
15414,5,USP48,mRNA,NW_005054475.1:271298-301971,+,-,28441,27247,14.8,0.1,0.1,0.67,0.81,no,2,0,0
367,17,AKTIP,mRNA,NW_005054415.1:2451336-2460496,-,-,255,219,7.9,0.2,0.2,0.32,0.53,no,2,0,0
679,10,ARID1A,mRNA,NW_005054436.1:460591-492266,-,-,3298,3366,11.7,0.0,0.0,0.81,0.90,no,2,0,0
1163,36,BTBD2,mRNA,NW_005054441.1:266585-290501,+,-,501,490,9.0,0.0,0.0,0.85,0.92,no,2,0,0
1381,11,CCAR1,mRNA,NW_005054515.1:711124-742350,-,-,5098,4620,12.2,0.1,0.1,0.33,0.54,no,2,0,0
2631,-6,DESI1,mRNA,NW_005054334.1:4907914-4916566,-,-,4571,3575,12.0,0.4,0.4,0.02,0.09,no,2,0,0
4133,-36,GPATCH1,mRNA,NW_005054484.1:1295749-1307532,-,-,585,512,9.1,0.2,0.2,0.33,0.53,no,2,0,0
4137,15,GPATCH3,mRNA,NW_005054436.1:420062-429177,+,-,2116,2701,11.2,-0.4,0.4,0.14,0.31,no,2,0,0
7400,36,LOC102043981,mRNA,NW_005054454.1:37060-62134,-,-,85849,92161,16.4,-0.1,0.1,0.64,0.79,no,2,0,0
13248,8,SLC17A5,mRNA,NW_005054328.1:980550-1017392,-,-,476,429,8.8,0.2,0.2,0.37,0.57,no,2,0,0
13476,-30,SLC7A6OS,mRNA,NW_005054343.1:1871791-1874953,+,-,162,208,7.5,-0.4,0.4,0.13,0.29,no,2,0,0
14229,-4,TCEANC,mRNA,NW_005054644.1:294022-306015,-,-,161,138,7.2,0.2,0.2,0.29,0.50,no,2,0,0
14457,-35,TM9SF2,mRNA,NW_005054363.1:2559022-2585116,+,-,4431,5258,12.2,-0.2,0.2,0.35,0.55,no,2,0,0
15188,-29,TULP4,mRNA,NW_005054316.1:6138878-6254632,-,-,214,274,7.9,-0.4,0.4,0.12,0.27,no,2,0,0
15872,36,ZFYVE21,mRNA,NW_005054303.1:7001679-7009524,+,-,759,616,9.4,0.3,0.3,0.08,0.21,no,2,0,0
3567,-17,FBXO8,mRNA,NW_005054297.1:22412110-22431552,+,-,12259,13607,13.7,-0.2,0.2,0.37,0.57,no,2,0,0
6530,2,LOC102038304,mRNA,NW_005056352.1:533-3495,+,-,180,141,7.3,0.4,0.4,0.10,0.25,no,2,0,0
10230,-25,MTMR3,mRNA,NW_005054448.1:203616-247075,+,-,27762,28120,14.8,0.0,0.0,0.89,0.95,no,2,0,0
11864,29,PRKRIP1,mRNA,NW_005054387.1:724045-731251,+,-,2889,2361,11.4,0.3,0.3,0.15,0.32,no,2,0,0
13928,-31,STIM1,mRNA,NW_005054454.1:118171-164026,+,-,234,240,7.9,0.0,0.0,0.83,0.91,no,2,0,0
15452,-5,VASH1,mRNA,NW_005054301.1:5331342-5341278,-,-,80754,81780,16.3,0.0,0.0,0.90,0.95,no,2,0,0
1943,35,CLTB,mRNA,NW_005054308.1:9032897-9038917,-,-,29220,26496,14.8,0.1,0.1,0.46,0.65,no,2,0,0
4992,-35,JMJD1C,mRNA,NW_005054389.1:844417-952721,+,-,2019,2477,11.1,-0.3,0.3,0.07,0.21,no,2,0,0
9050,13,LOC115949165,mRNA,NW_005054867.1:48001-52113,-,-,86,90,6.5,-0.1,0.1,0.82,0.91,no,2,0,0
11101,-11,PARP16,mRNA,NW_005054366.1:1361507-1374648,-,-,38,38,5.2,0.0,0.0,0.91,0.95,no,2,0,0
12778,10,RUNDC1,mRNA,NW_005054559.1:434869-437980,-,-,1618,1882,10.8,-0.2,0.2,0.21,0.40,no,2,0,0
13624,-4,SNRPC,mRNA,NW_005054512.1:344825-349442,-,-,4640,4606,12.2,0.0,0.0,0.95,0.98,no,2,0,0
14461,-4,TMBIM1,mRNA,NW_005054298.1:13710062-13712887,-,-,13467,17198,13.9,-0.4,0.4,0.03,0.11,no,2,0,0
15724,-22,YAE1,mRNA,NW_005054393.1:683149-690893,+,-,353,419,8.6,-0.2,0.2,0.17,0.35,no,2,0,0
1420,-7,CCDC186,mRNA,NW_005054300.1:303268-337787,+,-,1939,1807,10.9,0.1,0.1,0.68,0.82,no,2,0,0
2104,23,COPS8,mRNA,NW_005054533.1:841158-848824,+,-,1292,1020,10.2,0.3,0.3,0.09,0.23,no,2,0,0
2161,-29,CPTP,mRNA,NW_005054450.1:79513-83539,-,-,295,354,8.3,-0.3,0.3,0.13,0.30,no,2,0,0
3992,35,GID4,mRNA,NW_005054399.1:522137-528878,+,-,1285,1011,10.2,0.3,0.3,0.07,0.21,no,2,0,0
11940,13,PSMA7,mRNA,NW_005054356.1:182038-187363,+,-,13863,13817,13.8,0.0,0.0,0.98,0.99,no,2,0,0
12064,1,PURA,mRNA,NW_005054386.1:236517-238326,-,-,170,182,7.5,-0.1,0.1,0.70,0.83,no,2,0,0
12390,27,REXO4,mRNA,NW_005054329.1:3709961-3715701,+,-,1001,1070,10.0,-0.1,0.1,0.64,0.79,no,2,0,0
14075,2,SYNJ2BP,mRNA,NW_005054301.1:17435795-17448008,-,-,266,228,7.9,0.2,0.2,0.21,0.41,no,2,0,0
4697,-22,IFFO1,mRNA,NW_005054320.1:7822081-7832855,-,-,83,98,6.5,-0.2,0.2,0.35,0.56,no,2,0,0
11737,12,PPM1B,mRNA,NW_005054299.1:7797429-7832399,+,-,3154,2474,11.5,0.4,0.4,0.01,0.05,no,2,0,0
11955,14,PSMD12,mRNA,NW_005054395.1:2530185-2536795,+,-,827,649,9.5,0.4,0.4,0.01,0.05,no,2,0,0
12308,15,RBM45,mRNA,NW_005054298.1:20911854-20923886,+,-,806,632,9.5,0.4,0.4,0.03,0.11,no,2,0,0
12446,18,RHBDD2,mRNA,NW_005054387.1:996381-1002273,-,-,107,84,6.6,0.4,0.4,0.11,0.27,no,2,0,0
12627,-8,RPL13A,mRNA,NW_005055359.1:4081-8249,+,-,64498,81663,16.2,-0.3,0.3,0.20,0.39,no,2,0,0
15705,-7,XPNPEP3,mRNA,NW_005054334.1:4519420-4535237,+,-,1424,1116,10.3,0.4,0.4,0.09,0.24,no,2,0,0
15713,-20,XRCC2,mRNA,NW_005054367.1:3587136-3598268,-,-,237,188,7.7,0.3,0.3,0.03,0.12,no,2,0,0
1568,-14,CDC42,mRNA,NW_005054473.1:1281783-1312140,-,-,7692,8369,13.0,-0.1,0.1,0.41,0.61,no,2,0,0
2197,35,CRK,mRNA,NW_005054387.1:1928281-1937766,+,-,3932,3218,11.8,0.3,0.3,0.09,0.23,no,2,0,0
3546,-21,FBXO22,mRNA,NW_005054313.1:8996760-9005117,+,-,11637,14836,13.7,-0.4,0.4,0.07,0.19,no,2,0,0
4485,11,HIKESHI,mRNA,NW_005054302.1:14781144-14790623,-,-,185,146,7.4,0.4,0.4,0.03,0.13,no,2,0,0
6767,-27,LOC102039796,mRNA,NW_005054746.1:37996-40020,+,-,2166,2293,11.1,-0.1,0.1,0.73,0.85,no,2,0,0
9538,-33,LSM12,mRNA,NW_005054851.1:30208-34880,-,-,140,150,7.2,-0.1,0.1,0.59,0.75,no,2,0,0
9947,-16,MICU3,mRNA,NW_005054297.1:15974224-16013878,+,-,56,51,5.7,0.1,0.1,0.63,0.78,no,2,0,0
10366,28,NAA16,mRNA,NW_005054322.1:1317118-1366154,+,-,1185,930,10.0,0.4,0.4,0.06,0.18,no,2,0,0
12353,-27,RECQL,mRNA,NW_005054331.1:101340-115221,-,-,305,302,8.2,0.0,0.0,0.95,0.97,no,2,0,0
12650,12,RPL36A,mRNA,NW_005054314.1:8105426-8110327,+,-,6270,6601,12.7,-0.1,0.1,0.75,0.86,no,2,0,0
12701,32,RPS5,mRNA,NW_005055015.1:23701-30309,+,-,28204,35951,15.0,-0.4,0.4,0.14,0.31,no,2,0,0
15398,0,USP32,mRNA,NW_005054368.1:1746405-1789206,-,-,5951,4874,12.4,0.3,0.3,0.06,0.18,no,2,0,0
582,24,APLP2,mRNA,NW_005054459.1:278175-327798,+,-,2323,2142,11.1,0.1,0.1,0.49,0.67,no,2,0,0
862,33,ATP5F1D,mRNA,NW_005054491.1:833023-835277,+,-,552,433,8.9,0.3,0.3,0.05,0.17,no,2,0,0
9738,-16,MATR3,mRNA,NW_005054532.1:78522-96566,+,-,2081,1854,10.9,0.2,0.2,0.27,0.47,no,2,0,0
9821,-9,MED16,mRNA,NW_005054491.1:604605-623009,-,-,3453,4075,11.9,-0.2,0.2,0.14,0.32,no,2,0,0
11284,35,PES1,mRNA,NW_005054448.1:402305-409131,-,-,1616,1434,10.6,0.2,0.2,0.52,0.70,no,2,0,0
14018,22,SUMF2,mRNA,NW_005054387.1:1636217-1640561,+,-,32,34,5.0,-0.1,0.1,0.79,0.89,no,2,0,0
14191,-12,TBC1D8,mRNA,NW_005054315.1:7751410-7786661,+,-,56,72,6.0,-0.3,0.3,0.22,0.41,no,2,0,0
16,-23,AASDHPPT,mRNA,NW_005054302.1:5762644-5792679,-,-,27,31,4.9,-0.2,0.2,0.57,0.74,no,2,0,0
96,28,ACADS,mRNA,NW_005054330.1:6338174-6347134,+,-,297,249,8.1,0.3,0.3,0.29,0.50,no,2,0,0
2077,31,COMMD1,mRNA,NW_005054521.1:861440-903362,+,-,67,55,5.9,0.3,0.3,0.26,0.47,no,2,0,0
2174,7,CRBN,mRNA,NW_005054420.1:729747-743461,-,-,9405,8183,13.1,0.2,0.2,0.38,0.59,no,2,0,0
2561,-28,DDHD2,mRNA,NW_005054597.1:407599-418310,+,-,4585,4443,12.1,0.0,0.0,0.82,0.90,no,2,0,0
3249,22,ERH,mRNA,NW_005054301.1:16796035-16800485,-,-,1021,802,9.8,0.3,0.3,0.08,0.21,no,2,0,0
3525,35,FBRSL1,mRNA,NW_005054330.1:2130534-2496145,+,-,435,385,8.7,0.2,0.2,0.46,0.66,no,2,0,0
4654,12,HTR2A,mRNA,NW_005054322.1:3738776-3764682,-,-,109,112,6.8,0.0,0.0,0.83,0.91,no,2,0,0
11185,-33,PDAP1,mRNA,NW_005054319.1:191394-199698,+,-,5388,6858,12.6,-0.3,0.3,0.06,0.19,no,2,0,0
12224,-11,RANBP9,mRNA,NW_005054325.1:4766421-4796228,-,-,3352,2919,11.6,0.2,0.2,0.21,0.40,no,2,0,0
12723,-10,RRBP1,mRNA,NW_005054405.1:287010-304277,-,-,354,336,8.4,0.1,0.1,0.77,0.87,no,2,0,0
13513,21,SLU7,mRNA,NW_005054308.1:1533300-1544629,+,-,12457,11809,13.6,0.1,0.1,0.75,0.86,no,2,0,0
14005,30,SUCO,mRNA,NW_005054421.1:1339146-1367877,-,-,10708,9148,13.3,0.2,0.2,0.23,0.42,no,2,0,0
61,35,ABHD17A,mRNA,NW_005054441.1:417532-421334,+,-,3858,4033,11.9,-0.1,0.1,0.70,0.83,no,2,0,0
478,-3,ANKRD11,mRNA,NW_005054373.1:2396947-2506263,-,-,22368,21366,14.4,0.1,0.1,0.73,0.85,no,2,0,0
1100,-14,BNIP2,mRNA,NW_005054398.1:234991-247345,-,-,4542,3987,12.1,0.2,0.2,0.16,0.34,no,2,0,0
3065,3,EIF2B4,mRNA,NW_005054669.1:79862-86259,-,-,5541,6375,12.5,-0.2,0.2,0.27,0.48,no,2,0,0
3870,-15,GALNT4,mRNA,NW_005054331.1:1933532-1938303,-,-,125,123,7.0,0.0,0.0,0.95,0.97,no,2,0,0
5586,17,LOC102032048,mRNA,NW_005054314.1:7625252-7628357,+,-,3246,2693,11.5,0.3,0.3,0.16,0.34,no,2,0,0
10894,7,OAT,mRNA,NW_005054369.1:1412544-1420265,-,-,918,963,9.9,-0.1,0.1,0.73,0.85,no,2,0,0
12526,13,RNF121,mRNA,NW_005054571.1:451248-461674,+,-,1442,1357,10.5,0.1,0.1,0.53,0.71,no,2,0,0
13118,18,SH3BP4,mRNA,NW_005054637.1:241300-255288,+,-,160,193,7.5,-0.3,0.3,0.36,0.56,no,2,0,0
4538,24,HNRNPAB,mRNA,NW_005054308.1:4718486-4740774,+,-,43897,38285,15.3,0.2,0.2,0.28,0.48,no,2,0,0
6056,-35,LOC102035229,mRNA,NW_005054356.1:1669699-1686555,+,-,445,413,8.7,0.1,0.1,0.65,0.79,no,2,0,0
6124,-24,LOC102035794,mRNA,NW_005054336.1:5280109-5335106,-,-,4723,4765,12.2,0.0,0.0,0.91,0.96,no,2,0,0
7381,20,LOC102043834,mRNA,NW_005054831.1:34500-62050,+,-,10181,8009,13.2,0.3,0.3,0.06,0.18,no,2,0,0
11759,-35,PPP1R2,mRNA,NW_005054465.1:1395992-1405914,+,-,420,491,8.8,-0.2,0.2,0.10,0.25,no,2,0,0
13076,-20,SFT2D1,mRNA,NW_005054299.1:21083637-21103041,-,-,567,492,9.0,0.2,0.2,0.23,0.43,no,2,0,0
13091,17,SGMS1,mRNA,NW_005054508.1:10809-74285,+,-,6093,5362,12.5,0.2,0.2,0.22,0.42,no,2,0,0
15295,35,UBR7,mRNA,NW_005054303.1:1230188-1238433,+,-,4157,3513,11.9,0.2,0.2,0.24,0.44,no,2,0,0
16000,7,ZZEF1,mRNA,NW_005054531.1:505433-559416,+,-,3493,2750,11.6,0.3,0.3,0.10,0.25,no,2,0,0
882,28,ATP6V0D1,mRNA,NW_005054343.1:3355259-3389047,+,-,3970,4060,12.0,0.0,0.0,0.81,0.90,no,2,0,0
