Index,Sort order,GeneID,gene_type,locus,strand,sex-linked,avg mICRA,avg mUCRA,log2(avg),log2(FC),abs(log2FC),pvalue,padj,significant,Num_over_min_min nCount,Num_over_min_log2(FC),DIFF_EXP
7659,0,LOC102045442,mRNA,NW_005055217.1:3046-4161,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7662,0,LOC102045476,mRNA,NW_005054377.1:2264722-2267673,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7663,0,LOC102045477,mRNA,NW_005054379.1:1127489-1206925,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7668,0,LOC102045523,mRNA,NW_005054402.1:19279-20271,+,-,0,0,-3.321928095,0,0,0.927500309,1,no,0,0,0
7671,0,LOC102045543,mRNA,NW_005054297.1:17953842-17974489,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7674,0,LOC102045552,pseudogene,NW_005054302.1:7128457-7140796,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7675,0,LOC102045587,mRNA,NW_005054405.1:2255100-2333733,+,-,0,0,-3.321928095,0,0,0.934406992,1,no,0,0,0
7677,0,LOC102045599,mRNA,NW_005054504.1:335824-351198,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7682,0,LOC102045611,mRNA,NW_005055217.1:10683-12827,-,-,0,0,-3.321928095,0,0,1,1,no,0,0,0
7690,0,LOC106631788,mRNA,NW_005054314.1:1107359-1114606,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7698,0,LOC106631805,mRNA,NW_005054320.1:7899287-7902710,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7699,0,LOC106631809,mRNA,NW_005054322.1:6546060-6549120,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7701,0,LOC106631814,mRNA,NW_005054325.1:24943-26620,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7704,0,LOC106631824,mRNA,NW_005054331.1:6633028-6633253,+,-,0,0,-3.321928095,0,0,0.982708475,1,no,0,0,0
7706,0,LOC106631830,pseudogene,NW_005054332.1:4240638-4245562,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7710,0,LOC106631840,mRNA,NW_005054335.1:3174849-3185978,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7712,0,LOC106631844,lnc_RNA,NW_005054336.1:5096628-5099698,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7718,0,LOC106631861,mRNA,NW_005054342.1:4612667-4613492,-,-,0,0,-3.321928095,0,0,0.934406992,1,no,0,0,0
7721,0,LOC106631867,pseudogene,NW_005054345.1:3945591-3954587,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7723,0,LOC106631870,mRNA,NW_005054347.1:3800823-3812376,-,-,0,0,-3.321928095,0,0,0.955077802,1,no,0,0,0
7725,0,LOC106631875,mRNA,NW_005054299.1:3131174-3166418,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7726,0,LOC106631877,pseudogene,NW_005054356.1:7883-8546,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7727,0,LOC106631878,mRNA,NW_005054356.1:11585-12892,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7729,0,LOC106631890,pseudogene,NW_005054363.1:1546709-1578999,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7730,0,LOC106631892,pseudogene,NW_005054365.1:2272624-2277658,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7739,0,LOC106631922,pseudogene,NW_005054394.1:9166-11310,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7740,0,LOC106631925,lnc_RNA,NW_005054395.1:1366339-1367484,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7742,0,LOC106631927,mRNA,NW_005054399.1:1344720-1352342,+,-,0,0,-3.321928095,0,0,0.959018221,1,no,0,0,0
7743,0,LOC106631928,mRNA,NW_005054300.1:7051403-7073975,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7746,0,LOC106631933,mRNA,NW_005054402.1:322809-324894,+,-,0,0,-3.321928095,0,0,1,1,no,0,0,0
7747,0,LOC106631936,mRNA,NW_005054300.1:10472263-10476705,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7750,0,LOC106631945,mRNA,NW_005054425.1:1708995-1715076,-,-,0,0,-3.321928095,0,0,0.927500309,1,no,0,0,0
7759,0,LOC106631980,mRNA,NW_005054458.1:91537-95278,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7766,0,LOC106631998,mRNA,NW_005054487.1:702320-705205,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7767,0,LOC106632001,mRNA,NW_005054498.1:240020-244272,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7769,0,LOC106632012,mRNA,NW_005054518.1:58276-60225,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7770,0,LOC106632014,mRNA,NW_005054518.1:16852-17631,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7772,0,LOC106632016,mRNA,NW_005054524.1:958598-965177,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7778,0,LOC106632036,mRNA,NW_005054583.1:474939-475739,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7780,0,LOC106632039,mRNA,NW_005054587.1:112479-115804,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7782,0,LOC106632041,lnc_RNA,NW_005054589.1:452828-455083,+,-,0,0,-3.321928095,0,0,0.822899988,1,no,0,0,0
7785,0,LOC106632054,mRNA,NW_005054641.1:273192-273485,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7786,0,LOC106632055,mRNA,NW_005054641.1:246462-247268,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7787,0,LOC106632058,mRNA,NW_005054647.1:60181-66740,+,-,0,0,-3.321928095,0,0,0.77907258,1,no,0,0,0
7788,0,LOC106632061,mRNA,NW_005054655.1:231999-253792,-,-,0,0,-3.321928095,0,0,0.934406992,1,no,0,0,0
7789,0,LOC106632065,pseudogene,NW_005054660.1:111780-112166,+,-,0,0,-3.321928095,0,0,1,1,no,0,0,0
7791,0,LOC106632069,mRNA,NW_005054664.1:142571-147490,-,-,0,0,-3.321928095,0,0,0.900010343,1,no,0,0,0
7793,0,LOC106632076,mRNA,NW_005054680.1:73877-75123,-,-,0,0,-3.321928095,0,0,0.934406992,1,no,0,0,0
7794,0,LOC106632077,pseudogene,NW_005054680.1:84964-85325,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7797,0,LOC106632087,mRNA,NW_005054710.1:72647-75992,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7800,0,LOC106632095,mRNA,NW_005054721.1:8530-22884,-,+,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7807,0,LOC106632113,mRNA,NW_005054807.1:46393-49023,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7812,0,LOC106632121,mRNA,NW_005054854.1:1424-5001,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7823,0,LOC106632147,mRNA,NW_005055207.1:15199-15595,-,-,0,0,-3.321928095,0,0,0.927500309,1,no,0,0,0
7824,0,LOC106632150,mRNA,NW_005055221.1:8881-11398,+,-,0,0,-3.321928095,0,0,1,1,no,0,0,0
7825,0,LOC106632151,mRNA,NW_005055221.1:4248-7255,+,-,0,0,-3.321928095,0,0,1,1,no,0,0,0
7829,0,LOC106632162,mRNA,NW_005055396.1:4-669,+,-,0,0,-3.321928095,0,0,0.927500309,1,no,0,0,0
7843,0,LOC106632188,mRNA,NW_005057028.1:976-2693,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7847,0,LOC106632193,mRNA,NW_005057911.1:721-1189,+,-,0,0,-3.321928095,0,0,0.934407886,1,no,0,0,0
7849,0,LOC106632196,mRNA,NW_005059349.1:7-1587,-,-,0,0,-3.321928095,0,0,1,1,no,0,0,0
7851,0,LOC106632198,mRNA,NW_005061238.1:8-1192,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7852,0,LOC106632200,pseudogene,NW_005062244.1:430-869,-,-,0,0,-3.321928095,0,0,0.982708475,1,no,0,0,0
7853,0,LOC106632201,mRNA,NW_005063950.1:64-847,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7854,0,LOC106632202,pseudogene,NW_005064116.1:82-703,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7856,0,LOC106632205,mRNA,NW_005066521.1:180-666,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7859,0,LOC106632209,mRNA,NW_005068924.1:7-547,-,-,0,0,-3.321928095,0,0,0.873775467,1,no,0,0,0
7860,0,LOC106632210,mRNA,NW_005070939.1:7-465,+,-,0,0,-3.321928095,0,0,1,1,no,0,0,0
7862,0,LOC106632212,mRNA,NW_005072324.1:9-401,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7863,0,LOC106632213,mRNA,NW_005072802.1:7-377,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7865,0,LOC106632215,mRNA,NW_005073847.1:76-336,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7866,0,LOC106632216,mRNA,NW_005074113.1:7-323,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7867,0,LOC106632217,mRNA,NW_005074323.1:8-314,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7868,0,LOC106632218,mRNA,NW_005075134.1:12-291,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7869,0,LOC106632219,mRNA,NW_005075917.1:9-272,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7870,0,LOC106632220,mRNA,NW_005076587.1:4-258,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7872,0,LOC106632222,mRNA,NW_005077328.1:7-245,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7873,0,LOC106632223,mRNA,NW_005077880.1:7-236,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7874,0,LOC106632224,mRNA,NW_005078201.1:8-236,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7875,0,LOC106632227,mRNA,NW_005054303.1:11860352-11861821,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7876,0,LOC106632228,mRNA,NW_005054303.1:11866323-11867619,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7878,0,LOC106632236,pseudogene,NW_005054305.1:7577799-7655769,+,-,0,0,-3.321928095,0,0,0.879488269,1,no,0,0,0
7884,0,LOC106632252,mRNA,NW_005054298.1:156216-157550,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7886,0,LOC106632255,mRNA,NW_005054298.1:3672048-3841812,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7890,0,LOC115947651,lnc_RNA,NW_005054308.1:8351034-8367056,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7896,0,LOC115947660,lnc_RNA,NW_005054297.1:7354144-7369048,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7897,0,LOC115947661,lnc_RNA,NW_005054308.1:11608822-11633447,+,-,0,0,-3.321928095,0,0,0.845419926,1,no,0,0,0
7899,0,LOC115947664,lnc_RNA,NW_005054308.1:91222-351444,-,-,0,0,-3.321928095,0,0,1,1,no,0,0,0
7900,0,LOC115947665,mRNA,NW_005054308.1:5237434-5242175,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7901,0,LOC115947666,lnc_RNA,NW_005054308.1:5241896-5244485,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7902,0,LOC115947667,mRNA,NW_005054309.1:10282970-10283212,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7903,0,LOC115947670,lnc_RNA,NW_005054309.1:9812783-9828930,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7904,0,LOC115947671,lnc_RNA,NW_005054309.1:8586112-8593731,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7907,0,LOC115947674,mRNA,NW_005054309.1:1538501-1558690,-,-,0,0,-3.321928095,0,0,0.845420224,1,no,0,0,0
7909,0,LOC115947677,lnc_RNA,NW_005054297.1:15112104-15330330,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7914,0,LOC115947685,lnc_RNA,NW_005054297.1:11648922-11679902,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7915,0,LOC115947686,lnc_RNA,NW_005054309.1:4435895-4441499,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7921,0,LOC115947692,lnc_RNA,NW_005054309.1:4468880-4553829,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7928,0,LOC115947699,snoRNA,NW_005054309.1:2829131-2829200,-,-,0,0,-3.321928095,0,0,0.845420224,1,no,0,0,0
7931,0,LOC115947702,lnc_RNA,NW_005054310.1:10013440-10036126,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7933,0,LOC115947705,mRNA,NW_005054297.1:6803543-6804077,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7936,0,LOC115947708,lnc_RNA,NW_005054310.1:2264847-2301575,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7937,0,LOC115947709,lnc_RNA,NW_005054310.1:3067793-3121093,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7939,0,LOC115947711,lnc_RNA,NW_005054310.1:9237837-9241437,+,-,0,0,-3.321928095,0,0,1,1,no,0,0,0
7940,0,LOC115947712,lnc_RNA,NW_005054297.1:5439168-5445637,+,-,0,0,-3.321928095,0,0,0.934406992,1,no,0,0,0
7942,0,LOC115947715,snRNA,NW_005054310.1:10202565-10202725,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7944,0,LOC115947717,lnc_RNA,NW_005054311.1:3385126-3574494,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7945,0,LOC115947718,lnc_RNA,NW_005054311.1:9629541-9637768,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7947,0,LOC115947722,lnc_RNA,NW_005054311.1:4359470-4365789,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7951,0,LOC115947726,lnc_RNA,NW_005054311.1:9257876-9275791,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7952,0,LOC115947727,lnc_RNA,NW_005054311.1:9278544-9300623,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7953,0,LOC115947728,lnc_RNA,NW_005054311.1:4821733-4860252,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7954,0,LOC115947729,lnc_RNA,NW_005054311.1:1657739-1660472,+,-,0,0,-3.321928095,0,0,0.934406992,1,no,0,0,0
7956,0,LOC115947732,snRNA,NW_005054297.1:11038677-11038787,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7957,0,LOC115947733,lnc_RNA,NW_005054312.1:3576119-3579191,-,-,0,0,-3.321928095,0,0,0.934406992,1,no,0,0,0
7960,0,LOC115947736,snRNA,NW_005054297.1:28655972-28656102,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7961,0,LOC115947738,lnc_RNA,NW_005054312.1:6950052-6956171,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7962,0,LOC115947739,lnc_RNA,NW_005054298.1:27072080-27079706,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7963,0,LOC115947740,lnc_RNA,NW_005054298.1:29232793-29296685,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7968,0,LOC115947745,lnc_RNA,NW_005054312.1:3738400-3943835,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7970,0,LOC115947747,snoRNA,NW_005054312.1:2823356-2823466,-,-,0,0,-3.321928095,0,0,0.879488269,1,no,0,0,0
7972,0,LOC115947750,lnc_RNA,NW_005054313.1:5108986-5122720,+,-,0,0,-3.321928095,0,0,1,1,no,0,0,0
7976,0,LOC115947755,lnc_RNA,NW_005054313.1:1910539-1928577,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7977,0,LOC115947756,lnc_RNA,NW_005054313.1:1954967-1975511,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7978,0,LOC115947758,lnc_RNA,NW_005054313.1:1336871-1342232,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7979,0,LOC115947760,lnc_RNA,NW_005054313.1:2226287-2227781,+,-,0,0,-3.321928095,0,0,0.879487969,1,no,0,0,0
7980,0,LOC115947761,lnc_RNA,NW_005054313.1:1023870-1027670,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7984,0,LOC115947765,guide_RNA,NW_005054313.1:2933387-2933518,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7985,0,LOC115947767,lnc_RNA,NW_005054314.1:5166915-5175441,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7986,0,LOC115947768,lnc_RNA,NW_005054314.1:6128954-6156820,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7987,0,LOC115947769,lnc_RNA,NW_005054314.1:3779770-3806037,+,-,0,0,-3.321928095,0,0,1,1,no,0,0,0
7996,0,LOC115947781,lnc_RNA,NW_005054298.1:15850275-15855245,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
7997,0,LOC115947782,mRNA,NW_005054315.1:3010881-3019939,-,-,0,0,-3.321928095,0,0,1,1,no,0,0,0
7998,0,LOC115947784,lnc_RNA,NW_005054315.1:3035375-3039240,+,-,0,0,-3.321928095,0,0,0.934406992,1,no,0,0,0
7999,0,LOC115947786,lnc_RNA,NW_005054315.1:6185838-6189988,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8000,0,LOC115947787,lnc_RNA,NW_005054315.1:6237980-6252494,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8001,0,LOC115947788,lnc_RNA,NW_005054315.1:6597099-6631966,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8002,0,LOC115947789,lnc_RNA,NW_005054315.1:6427281-6448026,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8005,0,LOC115947792,lnc_RNA,NW_005054316.1:7434087-7462234,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8012,0,LOC115947805,lnc_RNA,NW_005054318.1:3608845-3610903,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8013,0,LOC115947806,lnc_RNA,NW_005054318.1:4499036-4538573,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8017,0,LOC115947810,lnc_RNA,NW_005054319.1:2935927-2940358,+,-,0,0,-3.321928095,0,0,0.934407599,1,no,0,0,0
8018,0,LOC115947811,lnc_RNA,NW_005054298.1:26218800-26220514,+,-,0,0,-3.321928095,0,0,0.927500309,1,no,0,0,0
8020,0,LOC115947813,lnc_RNA,NW_005054319.1:4176862-4183943,+,-,0,0,-3.321928095,0,0,0.98270762,1,no,0,0,0
8024,0,LOC115947820,lnc_RNA,NW_005054320.1:80519-88741,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8025,0,LOC115947823,lnc_RNA,NW_005054298.1:1715534-1725535,-,-,0,0,-3.321928095,0,0,0.879487969,1,no,0,0,0
8027,0,LOC115947825,lnc_RNA,NW_005054298.1:22341475-22342557,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8033,0,LOC115947842,lnc_RNA,NW_005054321.1:6205903-6216288,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8034,0,LOC115947843,snRNA,NW_005054321.1:2171461-2171568,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8040,0,LOC115947850,lnc_RNA,NW_005054322.1:7121644-7130009,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8045,0,LOC115947856,lnc_RNA,NW_005054323.1:172722-181840,-,-,0,0,-3.321928095,0,0,1,1,no,0,0,0
8047,0,LOC115947858,lnc_RNA,NW_005054324.1:4615436-4619627,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8048,0,LOC115947859,lnc_RNA,NW_005054324.1:5484038-5503648,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8049,0,LOC115947860,lnc_RNA,NW_005054298.1:25325790-25335806,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8050,0,LOC115947861,lnc_RNA,NW_005054324.1:713283-731763,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8051,0,LOC115947862,lnc_RNA,NW_005054325.1:2703392-2746206,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8052,0,LOC115947864,lnc_RNA,NW_005054325.1:814609-819777,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8053,0,LOC115947866,lnc_RNA,NW_005054326.1:4577767-4595171,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8054,0,LOC115947867,lnc_RNA,NW_005054326.1:4464678-4469164,-,-,0,0,-3.321928095,0,0,0.927500309,1,no,0,0,0
8058,0,LOC115947871,lnc_RNA,NW_005054326.1:2944084-2946055,+,-,0,0,-3.321928095,0,0,0.934406992,1,no,0,0,0
8059,0,LOC115947872,lnc_RNA,NW_005054326.1:2067070-2079632,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8060,0,LOC115947873,lnc_RNA,NW_005054298.1:20327125-20367936,-,-,0,0,-3.321928095,0,0,0.982708171,1,no,0,0,0
8061,0,LOC115947874,lnc_RNA,NW_005054327.1:5528506-5546191,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8063,0,LOC115947876,pseudogene,NW_005054328.1:2829735-2832650,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8068,0,LOC115947882,lnc_RNA,NW_005054329.1:6568265-6574606,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8069,0,LOC115947883,lnc_RNA,NW_005054329.1:353553-361146,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8073,0,LOC115947887,lnc_RNA,NW_005054329.1:5662090-5664198,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8075,0,LOC115947893,lnc_RNA,NW_005054329.1:1711952-1714013,+,-,0,0,-3.321928095,0,0,0.857415755,1,no,0,0,0
8081,0,LOC115947900,snoRNA,NW_005054329.1:1566125-1566236,+,-,0,0,-3.321928095,0,0,1,1,no,0,0,0
8084,0,LOC115947903,snoRNA,NW_005054329.1:3752265-3752338,-,-,0,0,-3.321928095,0,0,0.982708475,1,no,0,0,0
8087,0,LOC115947906,lnc_RNA,NW_005054330.1:5839628-5842205,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8088,0,LOC115947907,lnc_RNA,NW_005054330.1:3905400-3912539,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8096,0,LOC115947918,lnc_RNA,NW_005054330.1:5158751-5171530,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8102,0,LOC115947924,snoRNA,NW_005054330.1:1286760-1286897,+,-,0,0,-3.321928095,0,0,0.927500309,1,no,0,0,0
8108,0,LOC115947930,lnc_RNA,NW_005054331.1:3487814-3495374,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8110,0,LOC115947932,lnc_RNA,NW_005054331.1:4743070-4791741,+,-,0,0,-3.321928095,0,0,1,1,no,0,0,0
8117,0,LOC115947939,lnc_RNA,NW_005054331.1:2477722-2479525,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8118,0,LOC115947940,lnc_RNA,NW_005054331.1:2994373-3059615,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8120,0,LOC115947944,mRNA,NW_005054332.1:5755311-5777154,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8121,0,LOC115947945,lnc_RNA,NW_005054332.1:3996777-4028817,+,-,0,0,-3.321928095,0,0,1,1,no,0,0,0
8122,0,LOC115947946,lnc_RNA,NW_005054332.1:1337114-1340062,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8123,0,LOC115947947,lnc_RNA,NW_005054333.1:3376392-3379368,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8124,0,LOC115947948,lnc_RNA,NW_005054333.1:5576121-5583244,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8125,0,LOC115947949,lnc_RNA,NW_005054333.1:5657769-5661821,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8126,0,LOC115947950,lnc_RNA,NW_005054333.1:5548615-5559765,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8127,0,LOC115947951,lnc_RNA,NW_005054333.1:5676421-5680583,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8128,0,LOC115947952,lnc_RNA,NW_005054333.1:5561587-5565561,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8130,0,LOC115947954,lnc_RNA,NW_005054333.1:6489410-6546328,-,-,0,0,-3.321928095,0,0,0.927500309,1,no,0,0,0
8134,0,LOC115947958,lnc_RNA,NW_005054334.1:502690-503239,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8146,0,LOC115947974,lnc_RNA,NW_005054335.1:4806437-4809807,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8147,0,LOC115947975,lnc_RNA,NW_005054335.1:2037124-2040198,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8155,0,LOC115947985,lnc_RNA,NW_005054336.1:4558615-4604976,-,-,0,0,-3.321928095,0,0,1,1,no,0,0,0
8157,0,LOC115947988,lnc_RNA,NW_005054337.1:6197862-6209810,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8158,0,LOC115947989,lnc_RNA,NW_005054337.1:2874357-2875417,+,-,0,0,-3.321928095,0,0,0.982708475,1,no,0,0,0
8159,0,LOC115947990,lnc_RNA,NW_005054337.1:5283828-5295384,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8160,0,LOC115947991,lnc_RNA,NW_005054298.1:16438086-16447427,+,-,0,0,-3.321928095,0,0,0.927500309,1,no,0,0,0
8161,0,LOC115947992,lnc_RNA,NW_005054337.1:763027-940488,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8162,0,LOC115947993,mRNA,NW_005054337.1:4310892-4312995,-,-,0,0,-3.321928095,0,0,0.982708475,1,no,0,0,0
8164,0,LOC115947995,mRNA,NW_005054337.1:1552227-1558280,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8167,0,LOC115948000,lnc_RNA,NW_005054338.1:85328-122827,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8168,0,LOC115948001,lnc_RNA,NW_005054338.1:3859488-3874701,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
8170,0,LOC115948003,lnc_RNA,NW_005054338.1:5830767-5851614,+,-,0,0,-3.321928095,0,0,0.822899988,1,no,0,0,0
8171,0,LOC115948005,lnc_RNA,NW_005054339.1:1726108-1732881,+,-,0,0,-3.321928095,0,0,1,1,no,0,0,0
8172,0,LOC115948006,lnc_RNA,NW_005054339.1:1946908-1953732,+,-,0,0,-3.321928095,0,0,0.737270511,1,no,0,0,0
8179,0,LOC115948017,snoRNA,NW_005054339.1:2154515-2154587,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
